"Timestamp","Type","Value"
"2025-01-12 06:37:00","Notes","WHOOP Recovery Score: 29"
"2025-01-12 06:37:00","Time In Deep Sleep","1.6102291"
"2025-01-12 06:37:00","Pulse","67"
"2025-01-12 06:37:00","Time In REM Sleep","1.1776078"
"2025-01-12 06:37:00","HRV","28.943047"
"2025-01-13 08:18:00","Time In REM Sleep","2.0267947"
"2025-01-13 08:18:00","Pulse","62"
"2025-01-13 08:18:00","HRV","35.891533"
"2025-01-13 08:18:00","Time In Light Sleep","3.1159956"
"2025-01-13 08:18:00","Number Times Woken","13"
"2025-01-13 08:18:00","Time Awake","2.299115"
"2025-01-13 08:18:00","Sleep Hours","7.65"
"2025-01-13 08:18:00","Time In Deep Sleep","2.507457"
"2025-01-13 08:18:00","Notes","WHOOP Recovery Score: 52"
"2025-01-14 04:28:00","Sleep Hours","5.25"
"2025-01-14 04:28:00","Time In Deep Sleep","1.498065"
"2025-01-14 04:28:00","Notes","WHOOP Recovery Score: 61"
"2025-01-14 04:28:00","HRV","44.38253"
"2025-01-14 04:28:00","Pulse","60"
"2025-01-14 04:28:00","Time In REM Sleep","1.4660302"
"2025-01-14 04:28:00","Number Times Woken","12"
"2025-01-14 04:28:00","Time Awake","0.64889085"
"2025-01-14 04:28:00","Time In Light Sleep","2.2908795"
"2025-01-15 08:06:00","Time Awake","0.9533039"
"2025-01-15 08:06:00","Time In Light Sleep","4.0693293"
"2025-01-15 08:06:00","Number Times Woken","18"
"2025-01-15 08:06:00","Time In Deep Sleep","2.5154903"
"2025-01-15 08:06:00","Sleep Hours","8.50"
"2025-01-15 08:06:00","Notes","WHOOP Recovery Score: 47"
"2025-01-15 08:06:00","HRV","33.64488"
"2025-01-15 08:06:00","Time In REM Sleep","1.9146867"
"2025-01-15 08:06:00","Pulse","60"
"2025-01-16 04:59:00","Pulse","61"
"2025-01-16 04:59:00","HRV","26.8385"
"2025-01-16 04:59:00","Time In REM Sleep","1.5060909"
"2025-01-16 04:59:00","Time In Light Sleep","3.1563225"
"2025-01-16 04:59:00","Time Awake","1.0734614"
"2025-01-16 04:59:00","Number Times Woken","13"
"2025-01-16 04:59:00","Time In Deep Sleep","1.3779188"
"2025-01-16 04:59:00","Notes","WHOOP Recovery Score: 30"
"2025-01-16 04:59:00","Sleep Hours","6.04"
"2025-01-17 07:55:00","Notes","WHOOP Recovery Score: 63"
"2025-01-17 07:55:00","Sleep Hours","8.28"
"2025-01-17 07:55:00","Time In Deep Sleep","2.1787238"
"2025-01-17 07:55:00","HRV","34.916546"
"2025-01-17 07:55:00","Time In REM Sleep","2.3872983"
"2025-01-17 07:55:00","Pulse","61"
"2025-01-17 07:55:00","Number Times Woken","18"
"2025-01-17 07:55:00","Time In Light Sleep","3.717134"
"2025-01-17 07:55:00","Time Awake","1.578162"
"2025-01-18 07:12:00","Time In Light Sleep","2.9878476"
"2025-01-18 07:12:00","Time Awake","1.4580233"
"2025-01-18 07:12:00","Number Times Woken","15"
"2025-01-18 07:12:00","Time In Deep Sleep","1.6342372"
"2025-01-18 07:12:00","Notes","WHOOP Recovery Score: 47"
"2025-01-18 07:12:00","Sleep Hours","6.13"
"2025-01-18 07:12:00","Pulse","62"
"2025-01-18 07:12:00","Time In REM Sleep","1.5060514"
"2025-01-18 07:12:00","HRV","31.93194"
"2025-01-19 01:55:00","Pulse","63"
"2025-01-19 01:55:00","HRV","50.50953"
"2025-01-19 01:55:00","Time In REM Sleep","0.5687772"
"2025-01-19 01:55:00","Time Awake","1.5060502"
"2025-01-19 01:55:00","Time In Light Sleep","1.8024647"
"2025-01-19 01:55:00","Number Times Woken","10"
"2025-01-19 01:55:00","Sleep Hours","2.95"
"2025-01-19 01:55:00","Time In Deep Sleep","0.5768006"
"2025-01-19 01:55:00","Notes","WHOOP Recovery Score: 26"
"2025-01-19 07:34:00","Sleep Hours","7.14"
"2025-01-19 07:34:00","Notes","WHOOP Recovery Score: 86"
"2025-01-19 07:34:00","Time In Deep Sleep","2.0828872"
"2025-01-19 07:34:00","Pulse","61"
"2025-01-19 07:34:00","Time In REM Sleep","1.7060678"
"2025-01-19 07:34:00","HRV","45.76985"
"2025-01-19 07:34:00","Time Awake","2.9640183"
"2025-01-19 07:34:00","Time In Light Sleep","3.3486009"
"2025-01-19 07:34:00","Number Times Woken","21"
"2025-01-20 02:52:00","Time In Light Sleep","1.4820225"
"2025-01-20 02:52:00","Time Awake","0.55274165"
"2025-01-20 02:52:00","Number Times Woken","10"
"2025-01-20 02:52:00","Time In Deep Sleep","0.5928225"
"2025-01-20 02:52:00","Notes","WHOOP Recovery Score: 18"
"2025-01-20 02:52:00","Sleep Hours","2.61"
"2025-01-20 02:52:00","Pulse","65"
"2025-01-20 02:52:00","Time In REM Sleep","0.5367211"
"2025-01-20 02:52:00","HRV","45.110466"
"2025-01-21 07:09:00","HRV","33.605087"
"2025-01-21 07:09:00","Pulse","67"
"2025-01-21 07:09:00","Time In REM Sleep","1.5941622"
"2025-01-21 07:09:00","Time Awake","1.3538692"
"2025-01-21 07:09:00","Number Times Woken","21"
"2025-01-21 07:09:00","Time In Light Sleep","4.221536"
"2025-01-21 07:09:00","Notes","WHOOP Recovery Score: 54"
"2025-01-21 07:09:00","Sleep Hours","7.57"
"2025-01-21 07:09:00","Time In Deep Sleep","1.7544303"
"2025-01-22 06:58:00","Sleep Hours","5.90"
"2025-01-22 06:58:00","Time In Deep Sleep","1.69835"
"2025-01-22 06:58:00","Notes","WHOOP Recovery Score: 29"
"2025-01-22 06:58:00","Pulse","64"
"2025-01-22 06:58:00","Time In REM Sleep","0.44060278"
"2025-01-22 06:58:00","HRV","23.590286"
"2025-01-22 06:58:00","Number Times Woken","12"
"2025-01-22 06:58:00","Time Awake","1.1695975"
"2025-01-22 06:58:00","Time In Light Sleep","3.764874"
"2025-01-23 05:01:00","Time Awake","0.97733665"
"2025-01-23 05:01:00","Time In Light Sleep","2.1309252"
"2025-01-23 05:01:00","Number Times Woken","10"
"2025-01-23 05:01:00","Time In Deep Sleep","1.7223786"
"2025-01-23 05:01:00","Notes","WHOOP Recovery Score: 21"
"2025-01-23 05:01:00","Sleep Hours","4.73"
"2025-01-23 05:01:00","Time In REM Sleep","0.87292"
"2025-01-23 05:01:00","Pulse","62"
"2025-01-23 05:01:00","HRV","25.03945"
"2025-01-27 07:24:00","Time In REM Sleep","1.4099358"
"2025-01-27 07:24:00","Pulse","59"
"2025-01-27 07:24:00","HRV","32.548874"
"2025-01-27 07:24:00","Time In Light Sleep","3.2284691"
"2025-01-27 07:24:00","Time Awake","0.8571731"
"2025-01-27 07:24:00","Number Times Woken","11"
"2025-01-27 07:24:00","Time In Deep Sleep","1.7143631"
"2025-01-27 07:24:00","Notes","WHOOP Recovery Score: 52"
"2025-01-27 07:24:00","Sleep Hours","6.35"
"2025-01-28 04:59:00","Time In Deep Sleep","1.3218234"
"2025-01-28 04:59:00","Notes","WHOOP Recovery Score: 26"
"2025-01-28 04:59:00","Sleep Hours","5.42"
"2025-01-28 04:59:00","Pulse","64"
"2025-01-28 04:59:00","HRV","22.837479"
"2025-01-28 04:59:00","Time In REM Sleep","0.92126447"
"2025-01-28 04:59:00","Time Awake","1.0814817"
"2025-01-28 04:59:00","Number Times Woken","13"
"2025-01-28 04:59:00","Time In Light Sleep","3.172099"
"2025-01-31 01:33:00","Time In Light Sleep","1.9864811"
"2025-01-31 01:33:00","Time Awake","0.8491675"
"2025-01-31 01:33:00","Number Times Woken","9"
"2025-01-31 01:33:00","Sleep Hours","3.57"
"2025-01-31 01:33:00","Notes","WHOOP Recovery Score: 15"
"2025-01-31 01:33:00","Time In Deep Sleep","0.9292692"
"2025-01-31 01:33:00","Time In REM Sleep","0.6569011"
"2025-01-31 01:33:00","HRV","25.588755"
"2025-01-31 01:33:00","Pulse","64"
"2025-01-31 04:59:00","Pulse","67"
"2025-01-31 04:59:00","Time In REM Sleep","1.8665717"
"2025-01-31 04:59:00","HRV","26.400364"
"2025-01-31 04:59:00","Number Times Woken","13"
"2025-01-31 04:59:00","Time In Light Sleep","2.6356375"
"2025-01-31 04:59:00","Time Awake","1.2417166"
"2025-01-31 04:59:00","Sleep Hours","6.54"
"2025-01-31 04:59:00","Time In Deep Sleep","2.0425618"
"2025-01-31 04:59:00","Notes","WHOOP Recovery Score: 38"
"2025-02-01 07:16:00","Sleep Hours","6.92"
"2025-02-01 07:16:00","Time In Deep Sleep","1.6182283"
"2025-02-01 07:16:00","Notes","WHOOP Recovery Score: 62"
"2025-02-01 07:16:00","Time In REM Sleep","1.7864684"
"2025-02-01 07:16:00","HRV","36.821934"
"2025-02-01 07:16:00","Pulse","64"
"2025-02-01 07:16:00","Time Awake","1.0093952"
"2025-02-01 07:16:00","Time In Light Sleep","3.5165687"
"2025-02-01 07:16:00","Number Times Woken","17"
"2025-02-02 02:10:00","Number Times Woken","8"
"2025-02-02 02:10:00","Time Awake","0.44861388"
"2025-02-02 02:10:00","Time In Light Sleep","3.5728316"
"2025-02-02 02:10:00","Notes","WHOOP Recovery Score: 32"
"2025-02-02 02:10:00","Time In Deep Sleep","0.79309446"
"2025-02-02 02:10:00","Sleep Hours","4.51"
"2025-02-02 02:10:00","Time In REM Sleep","0.14419584"
"2025-02-02 02:10:00","Pulse","63"
"2025-02-02 02:10:00","HRV","32.17483"
"2025-02-02 08:03:00","Pulse","64"
"2025-02-02 08:03:00","Time In REM Sleep","1.0173997"
"2025-02-02 08:03:00","HRV","33.569717"
"2025-02-02 08:03:00","Number Times Woken","19"
"2025-02-02 08:03:00","Time Awake","2.130899"
"2025-02-02 08:03:00","Time In Light Sleep","6.1200604"
"2025-02-02 08:03:00","Time In Deep Sleep","1.4820439"
"2025-02-02 08:03:00","Sleep Hours","8.62"
"2025-02-02 08:03:00","Notes","WHOOP Recovery Score: 63"
"2025-02-03 07:13:00","Notes","WHOOP Recovery Score: 71"
"2025-02-03 07:13:00","Time In Deep Sleep","1.6102172"
"2025-02-03 07:13:00","Sleep Hours","5.42"
"2025-02-03 07:13:00","Pulse","61"
"2025-02-03 07:13:00","Time In REM Sleep","1.3135191"
"2025-02-03 07:13:00","HRV","42.88674"
"2025-02-03 07:13:00","Number Times Woken","13"
"2025-02-03 07:13:00","Time Awake","1.0894928"
"2025-02-03 07:13:00","Time In Light Sleep","2.4914367"
"2025-02-04 07:38:00","HRV","32.629818"
"2025-02-04 07:38:00","Time In Light Sleep","3.9013605"
"2025-02-04 07:38:00","Number Times Woken","17"
"2025-02-04 07:38:00","Time Awake","1.8104697"
"2025-02-04 07:38:00","Notes","WHOOP Recovery Score: 58"
"2025-02-04 07:38:00","Time In Deep Sleep","1.9306697"
"2025-02-04 07:38:00","Sleep Hours","7.62"
"2025-02-04 07:38:00","Time In REM Sleep","1.7862036"
"2025-02-04 07:38:00","Pulse","60"
"2025-02-05 07:27:00","Pulse","61"
"2025-02-05 07:27:00","Time In REM Sleep","0.6569008"
"2025-02-05 07:27:00","Time Awake","1.0173836"
"2025-02-05 07:27:00","Time In Light Sleep","3.6447484"
"2025-02-05 07:27:00","HRV","31.652887"
"2025-02-05 07:27:00","Number Times Woken","15"
"2025-02-05 07:27:00","Time In Deep Sleep","1.874588"
"2025-02-05 07:27:00","Sleep Hours","6.18"
"2025-02-05 07:27:00","Notes","WHOOP Recovery Score: 50"
"2025-02-05 08:09:00","Sleep Hours","6.18"
"2025-02-05 08:09:00","Notes","WHOOP Recovery Score: 54"
"2025-02-05 08:09:00","Time In Deep Sleep","1.874588"
"2025-02-05 08:09:00","Pulse","61"
"2025-02-05 08:09:00","Time In REM Sleep","0.6569008"
"2025-02-05 08:09:00","Time In Light Sleep","3.6447484"
"2025-02-05 08:09:00","Number Times Woken","15"
"2025-02-05 08:09:00","HRV","32.061058"
"2025-02-05 08:09:00","Time Awake","1.0173836"
"2025-02-06 04:59:00","HRV","45.17867"
"2025-02-06 04:59:00","Time Awake","0.70497584"
"2025-02-06 04:59:00","Number Times Woken","9"
"2025-02-06 04:59:00","Time In Light Sleep","2.675668"
"2025-02-06 04:59:00","Notes","WHOOP Recovery Score: 70"
"2025-02-06 04:59:00","Sleep Hours","5.54"
"2025-02-06 04:59:00","Time In Deep Sleep","1.8105028"
"2025-02-06 04:59:00","Time In REM Sleep","1.0571903"
"2025-02-06 04:59:00","Pulse","59"
"2025-02-07 06:04:00","Pulse","61"
"2025-02-07 06:04:00","Time In REM Sleep","1.2417026"
"2025-02-07 06:04:00","Time In Light Sleep","3.5486445"
"2025-02-07 06:04:00","Number Times Woken","14"
"2025-02-07 06:04:00","Time Awake","0.78508806"
"2025-02-07 06:04:00","HRV","37.20436"
"2025-02-07 06:04:00","Time In Deep Sleep","1.4339867"
"2025-02-07 06:04:00","Notes","WHOOP Recovery Score: 63"
"2025-02-07 06:04:00","Sleep Hours","6.22"
"2025-02-08 08:31:00","Notes","WHOOP Recovery Score: 55"
"2025-02-08 08:31:00","Time In Deep Sleep","2.5475092"
"2025-02-08 08:31:00","Sleep Hours","7.77"
"2025-02-08 08:31:00","Time In REM Sleep","1.810475"
"2025-02-08 08:31:00","Pulse","68"
"2025-02-08 08:31:00","Time In Light Sleep","3.4126973"
"2025-02-08 08:31:00","Number Times Woken","17"
"2025-02-08 08:31:00","Time Awake","1.2336589"
"2025-02-08 08:31:00","HRV","35.518013"
"2025-02-09 08:52:00","Time In Light Sleep","4.470147"
"2025-02-09 08:52:00","Number Times Woken","15"
"2025-02-09 08:52:00","HRV","40.457573"
"2025-02-09 08:52:00","Time Awake","1.6422144"
"2025-02-09 08:52:00","Time In Deep Sleep","1.8985922"
"2025-02-09 08:52:00","Sleep Hours","7.81"
"2025-02-09 08:52:00","Notes","WHOOP Recovery Score: 73"
"2025-02-09 08:52:00","Pulse","67"
"2025-02-09 08:52:00","Time In REM Sleep","1.4420019"
"2025-02-10 06:18:00","Time In REM Sleep","0.44861665"
"2025-02-10 06:18:00","Pulse","58"
"2025-02-10 06:18:00","HRV","58.91923"
"2025-02-10 06:18:00","Time In Light Sleep","4.99063"
"2025-02-10 06:18:00","Number Times Woken","14"
"2025-02-10 06:18:00","Time Awake","0.65690637"
"2025-02-10 06:18:00","Notes","WHOOP Recovery Score: 93"
"2025-02-10 06:18:00","Time In Deep Sleep","0.9853425"
"2025-02-10 06:18:00","Sleep Hours","6.42"
"2025-02-11 04:39:00","Sleep Hours","5.99"
"2025-02-11 04:39:00","Notes","WHOOP Recovery Score: 82"
"2025-02-11 04:39:00","Time In Deep Sleep","1.1535937"
"2025-02-11 04:39:00","Time In REM Sleep","1.2817616"
"2025-02-11 04:39:00","Pulse","58"
"2025-02-11 04:39:00","Time Awake","0.7370053"
"2025-02-11 04:39:00","Time In Light Sleep","3.557764"
"2025-02-11 04:39:00","HRV","53.650795"
"2025-02-11 04:39:00","Number Times Woken","6"
"2025-02-12 07:17:00","HRV","33.1364"
"2025-02-12 07:17:00","Time In Light Sleep","4.958512"
"2025-02-12 07:17:00","Time Awake","1.1775889"
"2025-02-12 07:17:00","Number Times Woken","15"
"2025-02-12 07:17:00","Sleep Hours","7.75"
"2025-02-12 07:17:00","Time In Deep Sleep","1.9146533"
"2025-02-12 07:17:00","Notes","WHOOP Recovery Score: 45"
"2025-02-12 07:17:00","Time In REM Sleep","0.8812158"
"2025-02-12 07:17:00","Pulse","61"
"2025-02-13 04:59:00","Time In REM Sleep","1.6339763"
"2025-02-13 04:59:00","Pulse","62"
"2025-02-13 04:59:00","Time Awake","1.6742494"
"2025-02-13 04:59:00","Time In Light Sleep","2.138889"
"2025-02-13 04:59:00","HRV","48.729282"
"2025-02-13 04:59:00","Number Times Woken","13"
"2025-02-13 04:59:00","Time In Deep Sleep","1.20165"
"2025-02-13 04:59:00","Sleep Hours","4.97"
"2025-02-13 04:59:00","Notes","WHOOP Recovery Score: 52"
"2025-02-14 05:24:00","Sleep Hours","7.24"
"2025-02-14 05:24:00","Time In Deep Sleep","1.8104931"
"2025-02-14 05:24:00","Notes","WHOOP Recovery Score: 89"
"2025-02-14 05:24:00","Pulse","62"
"2025-02-14 05:24:00","Time In REM Sleep","2.058839"
"2025-02-14 05:24:00","Time In Light Sleep","3.372635"
"2025-02-14 05:24:00","Number Times Woken","7"
"2025-02-14 05:24:00","Time Awake","0.60080415"
"2025-02-14 05:24:00","HRV","59.574574"
"2025-02-14 08:30:00","HRV","57.06775"
"2025-02-14 08:30:00","Time Awake","1.2897333"
"2025-02-14 08:30:00","Time In Light Sleep","4.2215157"
"2025-02-14 08:30:00","Number Times Woken","14"
"2025-02-14 08:30:00","Time In Deep Sleep","2.299172"
"2025-02-14 08:30:00","Sleep Hours","9.29"
"2025-02-14 08:30:00","Notes","WHOOP Recovery Score: 92"
"2025-02-14 08:30:00","Time In REM Sleep","2.7718287"
"2025-02-14 08:30:00","Pulse","62"
"2025-02-15 07:00:00","Time In REM Sleep","1.6182272"
"2025-02-15 07:00:00","Pulse","62"
"2025-02-15 07:00:00","Time In Light Sleep","2.5151663"
"2025-02-15 07:00:00","Time Awake","1.4740286"
"2025-02-15 07:00:00","HRV","29.012878"
"2025-02-15 07:00:00","Number Times Woken","15"
"2025-02-15 07:00:00","Sleep Hours","5.53"
"2025-02-15 07:00:00","Notes","WHOOP Recovery Score: 28"
"2025-02-15 07:00:00","Time In Deep Sleep","1.3939297"
"2025-02-16 07:12:00","Time In Deep Sleep","1.4019262"
"2025-02-16 07:12:00","Sleep Hours","5.66"
"2025-02-16 07:12:00","Notes","WHOOP Recovery Score: 29"
"2025-02-16 07:12:00","Pulse","64"
"2025-02-16 07:12:00","Time In REM Sleep","0.88922054"
"2025-02-16 07:12:00","Number Times Woken","18"
"2025-02-16 07:12:00","HRV","30.92109"
"2025-02-16 07:12:00","Time In Light Sleep","3.3645928"
"2025-02-16 07:12:00","Time Awake","2.2670722"
"2025-02-18 07:27:00","Number Times Woken","4"
"2025-02-18 07:27:00","HRV","40.164673"
"2025-02-18 07:27:00","Time In Light Sleep","2.883714"
"2025-02-18 07:27:00","Time Awake","0.81712085"
"2025-02-18 07:27:00","Sleep Hours","5.09"
"2025-02-18 07:27:00","Notes","WHOOP Recovery Score: 63"
"2025-02-18 07:27:00","Time In Deep Sleep","1.3458456"
"2025-02-18 07:27:00","Pulse","64"
"2025-02-18 07:27:00","Time In REM Sleep","0.8571728"
"2025-02-19 02:59:00","Time In REM Sleep","0.7687736"
"2025-02-19 02:59:00","Pulse","62"
"2025-02-19 02:59:00","Time In Light Sleep","1.8265089"
"2025-02-19 02:59:00","Time Awake","1.3698683"
"2025-02-19 02:59:00","HRV","46.936085"
"2025-02-19 02:59:00","Number Times Woken","7"
"2025-02-19 02:59:00","Notes","WHOOP Recovery Score: 34"
"2025-02-19 02:59:00","Time In Deep Sleep","1.1936381"
"2025-02-19 02:59:00","Sleep Hours","3.79"
"2025-02-19 04:18:00","Time In Deep Sleep","1.449995"
"2025-02-19 04:18:00","Sleep Hours","4.91"
"2025-02-19 04:18:00","Notes","WHOOP Recovery Score: 48"
"2025-02-19 04:18:00","Time In REM Sleep","0.913245"
"2025-02-19 04:18:00","Pulse","63"
"2025-02-19 04:18:00","Time Awake","1.5541183"
"2025-02-19 04:18:00","Time In Light Sleep","2.5472255"
"2025-02-19 04:18:00","Number Times Woken","10"
"2025-02-19 04:18:00","HRV","42.62134"
"2025-02-19 04:59:00","HRV","41.60721"
"2025-02-19 04:59:00","Number Times Woken","10"
"2025-02-19 04:59:00","Time Awake","1.5541183"
"2025-02-19 04:59:00","Time In Light Sleep","2.5472255"
"2025-02-19 04:59:00","Time In Deep Sleep","1.449995"
"2025-02-19 04:59:00","Notes","WHOOP Recovery Score: 54"
"2025-02-19 04:59:00","Sleep Hours","4.91"
"2025-02-19 04:59:00","Time In REM Sleep","0.913245"
"2025-02-19 04:59:00","Pulse","63"
"2025-02-20 04:42:00","Time In REM Sleep","1.0814667"
"2025-02-20 04:42:00","Pulse","59"
"2025-02-20 04:42:00","Time In Light Sleep","3.4367619"
"2025-02-20 04:42:00","Time Awake","0.7209822"
"2025-02-20 04:42:00","Number Times Woken","13"
"2025-02-20 04:42:00","HRV","37.875664"
"2025-02-20 04:42:00","Time In Deep Sleep","1.3458431"
"2025-02-20 04:42:00","Sleep Hours","5.86"
"2025-02-20 04:42:00","Notes","WHOOP Recovery Score: 59"
"2025-02-21 06:45:00","Time In Deep Sleep","1.4419986"
"2025-02-21 06:45:00","Notes","WHOOP Recovery Score: 46"
"2025-02-21 06:45:00","Sleep Hours","6.72"
"2025-02-21 06:45:00","Time In REM Sleep","1.28977"
"2025-02-21 06:45:00","Pulse","60"
"2025-02-21 06:45:00","Time In Light Sleep","3.9892042"
"2025-02-21 06:45:00","Time Awake","1.3618603"
"2025-02-21 06:45:00","Number Times Woken","17"
"2025-02-21 06:45:00","HRV","32.76653"
"2025-02-22 06:55:00","Number Times Woken","13"
"2025-02-22 06:55:00","Time Awake","1.0654545"
"2025-02-22 06:55:00","Time In Light Sleep","3.4126878"
"2025-02-22 06:55:00","HRV","27.740019"
"2025-02-22 06:55:00","Notes","WHOOP Recovery Score: 32"
"2025-02-22 06:55:00","Time In Deep Sleep","1.8745936"
"2025-02-22 06:55:00","Sleep Hours","6.81"
"2025-02-22 06:55:00","Pulse","62"
"2025-02-22 06:55:00","Time In REM Sleep","1.5218245"
"2025-02-23 08:30:00","Time In REM Sleep","1.3859428"
"2025-02-23 08:30:00","Pulse","64"
"2025-02-23 08:30:00","Time In Light Sleep","3.4846566"
"2025-02-23 08:30:00","HRV","31.142763"
"2025-02-23 08:30:00","Time Awake","2.074815"
"2025-02-23 08:30:00","Number Times Woken","22"
"2025-02-23 08:30:00","Sleep Hours","6.90"
"2025-02-23 08:30:00","Notes","WHOOP Recovery Score: 39"
"2025-02-23 08:30:00","Time In Deep Sleep","2.0268075"
"2025-02-24 07:04:00","Time In Deep Sleep","1.5060886"
"2025-02-24 07:04:00","Sleep Hours","6.44"
"2025-02-24 07:04:00","Notes","WHOOP Recovery Score: 31"
"2025-02-24 07:04:00","Time In REM Sleep","0.5046897"
"2025-02-24 07:04:00","Pulse","62"
"2025-02-24 07:04:00","Number Times Woken","13"
"2025-02-24 07:04:00","HRV","27.510767"
"2025-02-24 07:04:00","Time Awake","1.4579903"
"2025-02-24 07:04:00","Time In Light Sleep","4.429809"
"2025-02-25 05:00:00","Time In Light Sleep","2.787521"
"2025-02-25 05:00:00","HRV","36.673626"
"2025-02-25 05:00:00","Time Awake","0.817135"
"2025-02-25 05:00:00","Number Times Woken","10"
"2025-02-25 05:00:00","Notes","WHOOP Recovery Score: 52"
"2025-02-25 05:00:00","Time In Deep Sleep","1.4339708"
"2025-02-25 05:00:00","Sleep Hours","5.58"
"2025-02-25 05:00:00","Time In REM Sleep","1.3538661"
"2025-02-25 05:00:00","Pulse","58"
"2025-02-26 06:10:00","Time In REM Sleep","0.9178175"
"2025-02-26 06:10:00","Pulse","56"
"2025-02-26 06:10:00","HRV","42.069534"
"2025-02-26 06:10:00","Number Times Woken","21"
"2025-02-26 06:10:00","Time Awake","0.48396835"
"2025-02-26 06:10:00","Time In Light Sleep","3.0956395"
"2025-02-26 06:10:00","Notes","WHOOP Recovery Score: 54"
"2025-02-26 06:10:00","Time In Deep Sleep","1.2517391"
"2025-02-26 06:10:00","Sleep Hours","5.27"
"2025-02-27 05:00:00","Time In Deep Sleep","1.2181689"
"2025-02-27 05:00:00","Notes","WHOOP Recovery Score: 47"
"2025-02-27 05:00:00","Sleep Hours","5.12"
"2025-02-27 05:00:00","Pulse","61"
"2025-02-27 05:00:00","Time In REM Sleep","1.2101325"
"2025-02-27 05:00:00","Time Awake","0.19210833"
"2025-02-27 05:00:00","HRV","40.209114"
"2025-02-27 05:00:00","Number Times Woken","6"
"2025-02-27 05:00:00","Time In Light Sleep","2.6908584"
"2025-02-28 05:48:00","Number Times Woken","9"
"2025-02-28 05:48:00","Time In Light Sleep","3.2234933"
"2025-02-28 05:48:00","Time Awake","0.7265528"
"2025-02-28 05:48:00","HRV","44.803482"
"2025-02-28 05:48:00","Notes","WHOOP Recovery Score: 72"
"2025-02-28 05:48:00","Sleep Hours","7.04"
"2025-02-28 05:48:00","Time In Deep Sleep","1.8272489"
"2025-02-28 05:48:00","Pulse","64"
"2025-02-28 05:48:00","Time In REM Sleep","1.9853531"
"2025-03-01 05:27:00","Pulse","66"
"2025-03-01 05:27:00","Time In REM Sleep","1.9019606"
"2025-03-01 05:27:00","Number Times Woken","12"
"2025-03-01 05:27:00","Time In Light Sleep","2.8225224"
"2025-03-01 05:27:00","HRV","38.926765"
"2025-03-01 05:27:00","Time Awake","0.5004494"
"2025-03-01 05:27:00","Time In Deep Sleep","1.5603817"
"2025-03-01 05:27:00","Notes","WHOOP Recovery Score: 48"
"2025-03-01 05:27:00","Sleep Hours","6.28"
"2025-03-02 07:43:00","Sleep Hours","8.01"
"2025-03-02 07:43:00","Notes","WHOOP Recovery Score: 67"
