"Timestamp","Type","Value"
"2022-01-21 05:41:00","Time In Light Sleep","3.3835225"
"2022-01-21 05:41:00","Time In REM Sleep","2.2329667"
"2022-01-21 07:27:00","Weight Pounds","175.89"
"2022-01-22 09:27:00","HRV","29.91691"
"2022-01-22 09:27:00","Time Awake","2.1067355"
"2022-01-22 09:27:00","Time In Deep Sleep","1.1567061"
"2022-01-22 09:27:00","Time In REM Sleep","1.679465"
"2022-01-22 09:27:00","Number Times Woken","22"
"2022-01-22 09:27:00","Pulse","61"
"2022-01-22 09:27:00","Time In Light Sleep","7.0912576"
"2022-01-22 09:27:00","Sleep Hours","9.93"
"2022-01-22 09:27:00","Notes","WHOOP Recovery Score: 1"
"2022-01-22 12:59:00","Weight Pounds","174.69"
"2022-01-23 05:42:00","Time In Deep Sleep","1.3893472"
"2022-01-23 05:42:00","Time Awake","1.1738414"
"2022-01-23 05:42:00","HRV","47.082726"
"2022-01-23 05:42:00","Time In Light Sleep","3.229475"
"2022-01-23 05:42:00","Number Times Woken","13"
"2022-01-23 05:42:00","Notes","WHOOP Recovery Score: 40"
"2022-01-23 05:42:00","Sleep Hours","6.75"
"2022-01-23 05:42:00","Pulse","53"
"2022-01-23 05:42:00","Time In REM Sleep","2.1299877"
"2022-01-23 07:16:00","Weight Pounds","174.10"
"2022-01-24 05:52:00","Time Awake","1.1422641"
"2022-01-24 05:52:00","HRV","50.656006"
"2022-01-24 05:52:00","Time In Deep Sleep","1.2949647"
"2022-01-24 05:52:00","Time In REM Sleep","2.1559253"
"2022-01-24 05:52:00","Pulse","55"
"2022-01-24 05:52:00","Notes","WHOOP Recovery Score: 44"
"2022-01-24 05:52:00","Time In Light Sleep","3.1065042"
"2022-01-24 05:52:00","Number Times Woken","23"
"2022-01-24 05:52:00","Sleep Hours","6.56"
"2022-01-24 06:00:30","Weight Pounds","178.80"
"2022-01-25 04:46:00","Sleep Hours","6.31"
"2022-01-25 04:46:00","Time In Light Sleep","3.3543708"
"2022-01-25 04:46:00","Notes","WHOOP Recovery Score: 71"
"2022-01-25 04:46:00","Pulse","50"
"2022-01-25 04:46:00","Number Times Woken","18"
"2022-01-25 04:46:00","Time Awake","0.71659803"
"2022-01-25 04:46:00","Time In Deep Sleep","1.4080647"
"2022-01-25 04:46:00","HRV","67.8328"
"2022-01-25 04:46:00","Time In REM Sleep","1.5513911"
"2022-01-25 04:58:00","Percent Fat","13.53"
"2022-01-25 04:58:00","Weight Pounds","177.62"
"2022-01-25 16:08:00","Weight Pounds","175.66"
"2022-01-26 04:35:00","Time Awake","1.1112542"
"2022-01-26 04:35:00","Time In Deep Sleep","1.7118258"
"2022-01-26 04:35:00","HRV","46.852505"
"2022-01-26 04:35:00","Time In REM Sleep","1.35138"
"2022-01-26 04:35:00","Number Times Woken","10"
"2022-01-26 04:35:00","Notes","WHOOP Recovery Score: 43"
"2022-01-26 04:35:00","Sleep Hours","6.53"
"2022-01-26 04:35:00","Time In Light Sleep","3.4717495"
"2022-01-26 04:35:00","Pulse","55"
"2022-01-26 05:34:00","Weight Pounds","176.70"
"2022-01-26 17:50:00","Weight Pounds","175.93"
"2022-01-27 04:53:00","HRV","57.428036"
"2022-01-27 04:53:00","Time Awake","0.91684806"
"2022-01-27 04:53:00","Time In Deep Sleep","1.6545911"
"2022-01-27 04:53:00","Number Times Woken","21"
"2022-01-27 04:53:00","Pulse","55"
"2022-01-27 04:53:00","Time In Light Sleep","3.4845595"
"2022-01-27 04:53:00","Notes","WHOOP Recovery Score: 60"
"2022-01-27 04:53:00","Sleep Hours","6.60"
"2022-01-27 04:53:00","Time In REM Sleep","1.4639397"
"2022-01-27 05:53:00","Weight Pounds","175.03"
"2022-01-27 05:53:00","Percent Fat","13.21"
"2022-01-28 06:17:00","Pulse","57"
"2022-01-28 06:17:00","Time In Light Sleep","4.2953186"
"2022-01-28 06:17:00","Number Times Woken","23"
"2022-01-28 06:17:00","Notes","WHOOP Recovery Score: 54"
"2022-01-28 06:17:00","Sleep Hours","8.05"
"2022-01-28 06:17:00","Time In REM Sleep","1.945773"
"2022-01-28 06:17:00","Time In Deep Sleep","1.80702"
"2022-01-28 06:17:00","Time Awake","1.1192839"
"2022-01-28 06:17:00","HRV","54.658596"
"2022-01-28 06:52:00","Weight Pounds","174.67"
"2022-01-28 17:29:00","Weight Pounds","171.34"
"2022-01-28 17:29:00","Percent Fat","13.39"
"2022-01-29 00:13:00","Number Times Woken","7"
"2022-01-29 00:13:00","Sleep Hours","1.78"
"2022-01-29 00:13:00","Time In Light Sleep","1.0040277"
"2022-01-29 00:13:00","Pulse","54"
"2022-01-29 00:13:00","Notes","WHOOP Recovery Score: 59"
"2022-01-29 00:13:00","HRV","76.9786"
"2022-01-29 00:13:00","Time In Deep Sleep","0.11230333"
"2022-01-29 00:13:00","Time Awake","0.23289417"
"2022-01-29 00:13:00","Time In REM Sleep","0.66123164"
"2022-01-29 04:54:00","Percent Fat","12.87"
"2022-01-29 04:54:00","Weight Pounds","173.54"
"2022-01-30 05:52:00","Time In Deep Sleep","2.0425742"
"2022-01-30 05:52:00","Time Awake","1.3527114"
"2022-01-30 05:52:00","HRV","54.611496"
"2022-01-30 05:52:00","Time In REM Sleep","1.8420264"
"2022-01-30 05:52:00","Pulse","53"
"2022-01-30 05:52:00","Time In Light Sleep","3.5142627"
"2022-01-30 05:52:00","Notes","WHOOP Recovery Score: 52"
"2022-01-30 05:52:00","Number Times Woken","18"
"2022-01-30 05:52:00","Sleep Hours","7.40"
"2022-01-30 06:47:00","Weight Pounds","173.46"
"2022-01-30 15:47:00","Weight Pounds","170.77"
"2022-01-31 03:51:00","Time In Deep Sleep","1.2789092"
"2022-01-31 03:51:00","HRV","47.34136"
"2022-01-31 03:51:00","Time Awake","0.7722128"
"2022-01-31 03:51:00","Sleep Hours","6.43"
"2022-01-31 03:51:00","Time In Light Sleep","4.0067616"
"2022-01-31 03:51:00","Number Times Woken","11"
"2022-01-31 03:51:00","Pulse","54"
"2022-01-31 03:51:00","Notes","WHOOP Recovery Score: 35"
"2022-01-31 03:51:00","Time In REM Sleep","1.1417289"
"2022-01-31 05:30:00","Weight Pounds","173.69"
"2022-02-01 05:30:00","Time In Deep Sleep","1.8968527"
"2022-02-01 05:30:00","Time Awake","1.1821086"
"2022-02-01 05:30:00","HRV","61.389973"
"2022-02-01 05:30:00","Time In REM Sleep","2.34766"
"2022-02-01 05:30:00","Pulse","53"
"2022-02-01 05:30:00","Number Times Woken","12"
"2022-02-01 05:30:00","Time In Light Sleep","3.683775"
"2022-02-01 05:30:00","Notes","WHOOP Recovery Score: 72"
"2022-02-01 05:30:00","Sleep Hours","7.93"
"2022-02-01 06:46:00","Percent Fat","12.62"
"2022-02-01 06:46:00","Weight Pounds","173.48"
"2022-02-01 13:53:00","Weight Pounds","172.28"
"2022-02-02 05:52:00","HRV","56.362995"
"2022-02-02 05:52:00","Time In Deep Sleep","1.7366884"
"2022-02-02 05:52:00","Time Awake","0.6909336"
"2022-02-02 05:52:00","Time In Light Sleep","3.7326996"
"2022-02-02 05:52:00","Pulse","53"
"2022-02-02 05:52:00","Number Times Woken","16"
"2022-02-02 05:52:00","Sleep Hours","7.45"
"2022-02-02 05:52:00","Notes","WHOOP Recovery Score: 68"
"2022-02-02 05:52:00","Time In REM Sleep","1.9794658"
"2022-02-02 05:58:00","Weight Pounds","173.64"
"2022-02-02 10:54:00","Weight Pounds","171.57"
"2022-02-03 04:53:00","HRV","64.952065"
"2022-02-03 04:53:00","Time In Deep Sleep","1.6334705"
"2022-02-03 04:53:00","Time Awake","1.2064403"
"2022-02-03 04:53:00","Time In REM Sleep","1.6877389"
"2022-02-03 04:53:00","Time In Light Sleep","2.7262888"
"2022-02-03 04:53:00","Notes","WHOOP Recovery Score: 84"
"2022-02-03 04:53:00","Number Times Woken","9"
"2022-02-03 04:53:00","Pulse","52"
"2022-02-03 04:53:00","Sleep Hours","6.05"
"2022-02-03 05:03:00","Weight Pounds","173.34"
"2022-02-04 05:49:00","HRV","67.88589"
"2022-02-04 05:49:00","Time In Deep Sleep","1.6556661"
"2022-02-04 05:49:00","Time Awake","0.9885386"
"2022-02-04 05:49:00","Sleep Hours","7.00"
"2022-02-04 05:49:00","Pulse","51"
"2022-02-04 05:49:00","Notes","WHOOP Recovery Score: 89"
"2022-02-04 05:49:00","Time In Light Sleep","3.4137297"
"2022-02-04 05:49:00","Number Times Woken","9"
"2022-02-04 05:49:00","Time In REM Sleep","1.9284064"
"2022-02-04 06:29:00","Weight Pounds","172.92"
"2022-02-04 18:20:00","Weight Pounds","172.66"
"2022-02-05 04:52:00","Time In Deep Sleep","1.3110014"
"2022-02-05 04:52:00","Time Awake","1.8019189"
"2022-02-05 04:52:00","HRV","72.70324"
"2022-02-05 04:52:00","Time In REM Sleep","1.3591294"
"2022-02-05 04:52:00","Time In Light Sleep","3.3957994"
"2022-02-05 04:52:00","Notes","WHOOP Recovery Score: 91"
"2022-02-05 04:52:00","Sleep Hours","6.07"
"2022-02-05 04:52:00","Pulse","52"
"2022-02-05 04:52:00","Number Times Woken","14"
"2022-02-05 04:55:00","Weight Pounds","174.35"
"2022-02-06 05:20:00","HRV","62.342045"
"2022-02-06 05:20:00","Time Awake","1.6828955"
"2022-02-06 05:20:00","Time In Deep Sleep","1.2441639"
"2022-02-06 05:20:00","Sleep Hours","7.06"
"2022-02-06 05:20:00","Pulse","53"
"2022-02-06 05:20:00","Number Times Woken","16"
"2022-02-06 05:20:00","Time In Light Sleep","3.9800813"
"2022-02-06 05:20:00","Notes","WHOOP Recovery Score: 66"
"2022-02-06 05:20:00","Time In REM Sleep","1.8382872"
"2022-02-06 06:22:00","Weight Pounds","172.94"
"2022-02-06 13:24:00","Weight Pounds","172.56"
"2022-02-07 06:35:00","Time In Deep Sleep","2.1698542"
"2022-02-07 06:35:00","Time Awake","1.1807283"
"2022-02-07 06:35:00","HRV","78.09159"
"2022-02-07 06:35:00","Time In REM Sleep","2.609712"
"2022-02-07 06:35:00","Sleep Hours","7.77"
"2022-02-07 06:35:00","Time In Light Sleep","2.9877758"
"2022-02-07 06:35:00","Pulse","50"
"2022-02-07 06:35:00","Notes","WHOOP Recovery Score: 94"
"2022-02-07 06:35:00","Number Times Woken","23"
"2022-02-07 07:14:00","Percent Fat","12.51"
"2022-02-07 07:14:00","Weight Pounds","173.01"
"2022-02-08 05:09:00","Time In Deep Sleep","2.2808192"
"2022-02-08 05:09:00","Time Awake","1.1960353"
"2022-02-08 05:09:00","HRV","84.09734"
"2022-02-08 05:09:00","Sleep Hours","6.63"
"2022-02-08 05:09:00","Number Times Woken","16"
"2022-02-08 05:09:00","Time In Light Sleep","2.5137038"
"2022-02-08 05:09:00","Pulse","49"
"2022-02-08 05:09:00","Notes","WHOOP Recovery Score: 95"
"2022-02-08 05:09:00","Time In REM Sleep","1.8305372"
"2022-02-08 05:33:00","Weight Pounds","172.57"
"2022-02-08 05:33:00","Percent Fat","12.24"
"2022-02-08 14:42:00","Weight Pounds","172.41"
"2022-02-09 04:47:00","Time Awake","1.2847942"
"2022-02-09 04:47:00","HRV","60.014927"
"2022-02-09 04:47:00","Time In Deep Sleep","1.3495022"
"2022-02-09 04:47:00","Time In REM Sleep","1.854857"
"2022-02-09 04:47:00","Number Times Woken","14"
"2022-02-09 04:47:00","Pulse","53"
"2022-02-09 04:47:00","Sleep Hours","6.90"
"2022-02-09 04:47:00","Time In Light Sleep","3.6926236"
"2022-02-09 04:47:00","Notes","WHOOP Recovery Score: 50"
"2022-02-09 05:27:00","Weight Pounds","173.09"
"2022-02-10 05:49:00","Time Awake","1.2449625"
"2022-02-10 05:49:00","HRV","70.6647"
"2022-02-10 05:49:00","Time In Deep Sleep","2.1949797"
"2022-02-10 05:49:00","Number Times Woken","14"
"2022-02-10 05:49:00","Notes","WHOOP Recovery Score: 71"
"2022-02-10 05:49:00","Time In Light Sleep","2.457026"
"2022-02-10 05:49:00","Pulse","51"
"2022-02-10 05:49:00","Sleep Hours","6.76"
"2022-02-10 05:49:00","Time In REM Sleep","2.111823"
"2022-02-10 06:42:00","Weight Pounds","171.20"
"2022-02-10 06:42:00","Percent Fat","12.26"
"2022-02-10 12:59:00","Weight Pounds","171.00"
"2022-02-11 04:34:00","HRV","72.998276"
"2022-02-11 04:34:00","Time Awake","0.6502889"
"2022-02-11 04:34:00","Time In Deep Sleep","1.7342794"
"2022-02-11 04:34:00","Time In REM Sleep","2.08001"
"2022-02-11 04:34:00","Pulse","50"
"2022-02-11 04:34:00","Notes","WHOOP Recovery Score: 72"
"2022-02-11 04:34:00","Sleep Hours","6.02"
"2022-02-11 04:34:00","Time In Light Sleep","2.2094355"
"2022-02-11 04:34:00","Number Times Woken","15"
"2022-02-11 05:43:00","Weight Pounds","171.02"
"2022-02-11 14:35:00","Weight Pounds","171.18"
"2022-02-12 04:36:00","Time In Deep Sleep","1.6380278"
"2022-02-12 04:36:00","Time Awake","1.1500388"
"2022-02-12 04:36:00","HRV","73.529594"
"2022-02-12 04:36:00","Sleep Hours","6.55"
"2022-02-12 04:36:00","Number Times Woken","15"
"2022-02-12 04:36:00","Pulse","51"
"2022-02-12 04:36:00","Notes","WHOOP Recovery Score: 71"
"2022-02-12 04:36:00","Time In Light Sleep","2.6824348"
"2022-02-12 04:36:00","Time In REM Sleep","2.2246559"
"2022-02-12 05:17:00","Weight Pounds","171.76"
"2022-02-12 05:17:00","Percent Fat","12.36"
"2022-02-13 06:12:00","Notes","WHOOP Recovery Score: 59"
"2022-02-13 06:12:00","Sleep Hours","7.51"
"2022-02-13 06:12:00","Time In Light Sleep","3.3896694"
"2022-02-13 06:12:00","Pulse","52"
"2022-02-13 06:12:00","Number Times Woken","18"
"2022-02-13 06:12:00","Time In REM Sleep","2.2567625"
"2022-02-13 06:12:00","HRV","67.443054"
"2022-02-13 06:12:00","Time Awake","0.9478828"
"2022-02-13 06:12:00","Time In Deep Sleep","1.863698"
"2022-02-13 07:06:47","Weight Pounds","172.20"
"2022-02-14 04:58:00","Percent Fat","12.26"
"2022-02-14 04:58:00","Weight Pounds","171.74"
"2022-02-14 15:03:00","Weight Pounds","168.76"
"2022-02-15 04:49:00","HRV","74.28573"
"2022-02-15 04:49:00","Time In Deep Sleep","1.633205"
"2022-02-15 04:49:00","Time Awake","1.137942"
"2022-02-15 04:49:00","Sleep Hours","6.84"
"2022-02-15 04:49:00","Notes","WHOOP Recovery Score: 76"
"2022-02-15 04:49:00","Pulse","51"
"2022-02-15 04:49:00","Time In Light Sleep","2.948484"
"2022-02-15 04:49:00","Number Times Woken","14"
"2022-02-15 04:49:00","Time In REM Sleep","2.25672"
"2022-02-15 05:08:00","Weight Pounds","170.53"
"2022-02-15 05:08:00","Percent Fat","12.71"
"2022-02-16 04:27:00","Notes","WHOOP Recovery Score: 87"
"2022-02-16 04:27:00","Number Times Woken","7"
"2022-02-16 04:27:00","Time In Light Sleep","2.5011456"
"2022-02-16 04:27:00","Pulse","48"
"2022-02-16 04:27:00","Sleep Hours","5.44"
"2022-02-16 04:27:00","Time In REM Sleep","1.5981481"
"2022-02-16 04:27:00","HRV","84.05969"
"2022-02-16 04:27:00","Time Awake","0.9805061"
"2022-02-16 04:27:00","Time In Deep Sleep","1.3414642"
"2022-02-16 05:28:00","Weight Pounds","170.24"
"2022-02-16 11:42:00","Weight Pounds","168.68"
"2022-02-17 05:47:00","Weight Pounds","169.47"
"2022-02-18 05:23:00","Time In Deep Sleep","2.0142229"
"2022-02-18 05:23:00","Time Awake","0.9072325"
"2022-02-18 05:23:00","HRV","60.303715"
"2022-02-18 05:23:00","Time In Light Sleep","2.039882"
"2022-02-18 05:23:00","Sleep Hours","6.04"
"2022-02-18 05:23:00","Notes","WHOOP Recovery Score: 57"
"2022-02-18 05:23:00","Pulse","52"
"2022-02-18 05:23:00","Number Times Woken","16"
"2022-02-18 05:23:00","Time In REM Sleep","1.9904431"
"2022-02-18 06:18:00","Weight Pounds","168.56"
"2022-02-19 05:10:00","Time Awake","0.62006027"
"2022-02-19 05:10:00","HRV","63.719837"
"2022-02-19 05:10:00","Time In Deep Sleep","1.7441728"
"2022-02-19 05:10:00","Time In REM Sleep","2.1947162"
"2022-02-19 05:10:00","Number Times Woken","6"
"2022-02-19 05:10:00","Time In Light Sleep","2.096847"
"2022-02-19 05:10:00","Sleep Hours","6.04"
"2022-02-19 05:10:00","Pulse","51"
"2022-02-19 05:10:00","Notes","WHOOP Recovery Score: 65"
"2022-02-19 06:00:00","Weight Pounds","170.16"
"2022-02-20 05:06:00","Time In Deep Sleep","1.7433736"
"2022-02-20 05:06:00","Time Awake","1.29361"
"2022-02-20 05:06:00","HRV","62.51605"
"2022-02-20 05:06:00","Time In Light Sleep","2.290429"
"2022-02-20 05:06:00","Notes","WHOOP Recovery Score: 47"
"2022-02-20 05:06:00","Number Times Woken","19"
"2022-02-20 05:06:00","Sleep Hours","5.74"
"2022-02-20 05:06:00","Pulse","55"
"2022-02-20 05:06:00","Time In REM Sleep","1.7096908"
"2022-02-20 05:48:00","Weight Pounds","173.08"
"2022-02-21 06:59:00","HRV","67.30932"
"2022-02-21 06:59:00","Time In Deep Sleep","1.7182411"
"2022-02-21 06:59:00","Time Awake","1.3813275"
"2022-02-21 06:59:00","Time In REM Sleep","2.0973792"
"2022-02-21 06:59:00","Pulse","53"
"2022-02-21 06:59:00","Sleep Hours","8.05"
"2022-02-21 06:59:00","Number Times Woken","21"
"2022-02-21 06:59:00","Notes","WHOOP Recovery Score: 67"
"2022-02-21 06:59:00","Time In Light Sleep","4.2324686"
"2022-02-21 07:49:00","Weight Pounds","174.12"
"2022-02-22 05:20:00","Time In Deep Sleep","2.1842978"
"2022-02-22 05:20:00","HRV","126.914825"
"2022-02-22 05:20:00","Time Awake","1.2476186"
"2022-02-22 05:20:00","Pulse","44"
"2022-02-22 05:20:00","Notes","WHOOP Recovery Score: 96"
"2022-02-22 05:20:00","Sleep Hours","7.24"
"2022-02-22 05:20:00","Time In Light Sleep","2.9091883"
"2022-02-22 05:20:00","Number Times Woken","19"
"2022-02-22 05:20:00","Time In REM Sleep","2.1460385"
"2022-02-22 06:19:00","Weight Pounds","171.25"
"2022-02-23 05:03:00","Time Awake","0.6018819"
"2022-02-23 05:03:00","Time In Deep Sleep","1.8139678"
"2022-02-23 05:03:00","HRV","99.74736"
"2022-02-23 05:03:00","Time In REM Sleep","2.553817"
"2022-02-23 05:03:00","Number Times Woken","13"
"2022-02-23 05:03:00","Pulse","46"
"2022-02-23 05:03:00","Notes","WHOOP Recovery Score: 94"
"2022-02-23 05:03:00","Time In Light Sleep","3.3819242"
"2022-02-23 05:03:00","Sleep Hours","7.75"
"2022-02-23 05:55:00","Weight Pounds","171.37"
"2022-02-24 04:26:00","Time Awake","1.0759642"
"2022-02-24 04:26:00","Time In Deep Sleep","1.3251747"
"2022-02-24 04:26:00","HRV","63.426525"
"2022-02-24 04:26:00","Time In Light Sleep","3.205186"
"2022-02-24 04:26:00","Sleep Hours","6.30"
"2022-02-24 04:26:00","Number Times Woken","20"
"2022-02-24 04:26:00","Pulse","53"
"2022-02-24 04:26:00","Notes","WHOOP Recovery Score: 50"
"2022-02-24 04:26:00","Time In REM Sleep","1.7733197"
"2022-02-24 04:54:00","Weight Pounds","172.52"
