"Timestamp","Type","Value"
"2018-02-22 07:44:00","Weight Pounds","172.11"
"2018-02-22 07:44:00","Percent Fat","6.56"
"2018-02-22 15:35:00","Percent Fat","5.45"
"2018-02-22 15:35:00","Weight Pounds","168.61"
"2018-02-23 08:25:00","Weight Pounds","172.46"
"2018-02-23 08:25:00","Percent Fat","6.19"
"2018-02-24 08:15:00","Weight Pounds","172.27"
"2018-02-24 08:15:00","Percent Fat","6.55"
"2018-02-24 16:33:00","Weight Pounds","172.99"
"2018-02-25 07:29:00","Percent Fat","6.80"
"2018-02-25 07:29:00","Weight Pounds","172.54"
"2018-02-25 16:38:00","Weight Pounds","172.59"
"2018-02-25 16:38:00","Percent Fat","6.26"
"2018-02-26 07:10:00","Weight Pounds","174.10"
"2018-02-27 06:57:00","Weight Pounds","173.68"
"2018-02-27 06:57:00","Percent Fat","7.88"
"2018-02-28 07:23:00","Weight Pounds","172.50"
"2018-02-28 07:23:00","Percent Fat","6.70"
"2018-03-01 07:16:00","Percent Fat","6.32"
"2018-03-01 07:16:00","Weight Pounds","171.41"
"2018-03-02 06:38:00","Percent Fat","6.93"
"2018-03-02 06:38:00","Weight Pounds","171.74"
"2018-03-03 08:30:00","Weight Pounds","172.77"
"2018-03-03 08:30:00","Percent Fat","6.75"
"2018-03-03 16:15:00","Weight Pounds","170.81"
"2018-03-03 16:15:00","Percent Fat","6.13"
"2018-03-04 08:12:00","Weight Pounds","171.72"
"2018-03-04 16:29:00","Percent Fat","6.01"
"2018-03-04 16:29:00","Weight Pounds","171.45"
"2018-03-05 07:02:00","Weight Pounds","172.08"
"2018-03-05 07:02:00","Percent Fat","6.51"
"2018-03-06 07:13:00","Weight Pounds","174.30"
"2018-03-06 07:13:00","Percent Fat","7.06"
"2018-03-07 07:28:00","Weight Pounds","172.75"
"2018-03-07 07:28:00","Percent Fat","6.84"
"2018-03-08 07:08:00","Weight Pounds","172.11"
"2018-03-08 07:08:00","Percent Fat","6.70"
"2018-03-09 07:15:00","Percent Fat","6.20"
"2018-03-09 07:15:00","Weight Pounds","170.95"
"2018-03-10 07:15:00","Percent Fat","6.15"
"2018-03-10 07:15:00","Weight Pounds","170.52"
"2018-03-10 10:15:00","Percent Fat","5.43"
"2018-03-10 10:15:00","Weight Pounds","168.74"
"2018-03-11 08:08:00","Weight Pounds","170.77"
"2018-03-11 08:08:00","Percent Fat","6.21"
"2018-03-11 16:44:00","Weight Pounds","171.53"
"2018-03-11 16:44:00","Percent Fat","6.39"
"2018-03-12 08:10:00","Percent Fat","6.49"
"2018-03-12 08:10:00","Weight Pounds","171.58"
"2018-03-13 07:30:00","Weight Pounds","172.99"
"2018-03-13 07:30:00","Percent Fat","6.75"
"2018-03-14 07:43:00","Weight Pounds","171.81"
"2018-03-14 07:43:00","Percent Fat","6.62"
"2018-03-15 07:22:00","Weight Pounds","170.83"
"2018-03-15 07:22:00","Percent Fat","6.36"
"2018-03-16 06:49:00","Percent Fat","6.31"
"2018-03-16 06:49:00","Weight Pounds","170.44"
"2018-03-17 08:05:00","Percent Fat","6.37"
"2018-03-17 08:05:00","Weight Pounds","171.87"
"2018-03-18 08:38:00","Weight Pounds","173.89"
"2018-03-19 08:00:00","Percent Fat","7.55"
"2018-03-19 08:00:00","Weight Pounds","173.66"
"2018-03-20 07:23:00","Weight Pounds","171.99"
"2018-03-20 07:23:00","Percent Fat","7.13"
"2018-03-21 07:40:00","Percent Fat","6.38"
"2018-03-21 07:40:00","Weight Pounds","171.73"
"2018-03-22 06:57:00","Weight Pounds","171.74"
"2018-03-22 06:57:00","Percent Fat","6.65"
"2018-03-23 07:16:00","Weight Pounds","171.14"
"2018-03-23 07:16:00","Percent Fat","6.56"
"2018-03-24 07:56:00","Percent Fat","6.08"
"2018-03-24 07:56:00","Weight Pounds","169.02"
"2018-03-24 15:52:00","Weight Pounds","167.24"
"2018-03-24 15:52:00","Percent Fat","4.97"
"2018-03-25 07:20:00","Percent Fat","6.21"
"2018-03-25 07:20:00","Weight Pounds","170.02"
"2018-03-25 15:29:00","Weight Pounds","168.31"
"2018-03-25 15:29:00","Percent Fat","5.34"
"2018-03-26 07:43:00","Weight Pounds","169.11"
"2018-03-26 07:43:00","Percent Fat","5.92"
"2018-03-27 06:07:00","Percent Fat","6.07"
"2018-03-27 06:07:00","Weight Pounds","170.35"
"2018-03-28 07:08:00","Percent Fat","7.31"
"2018-03-28 07:08:00","Weight Pounds","171.50"
"2018-03-29 06:55:00","Weight Pounds","170.44"
"2018-03-29 06:55:00","Percent Fat","6.22"
"2018-03-30 06:45:00","Percent Fat","6.13"
"2018-03-30 06:45:00","Weight Pounds","169.67"
"2018-03-31 06:08:00","Percent Fat","6.19"
"2018-03-31 06:08:00","Weight Pounds","169.93"
"2018-03-31 15:56:00","Percent Fat","4.95"
"2018-03-31 15:56:00","Weight Pounds","166.55"
"2018-04-01 06:42:00","Percent Fat","5.61"
"2018-04-01 06:42:00","Weight Pounds","167.52"
"2018-04-01 16:28:00","Percent Fat","4.91"
"2018-04-01 16:28:00","Weight Pounds","166.55"
"2018-04-02 07:11:00","Weight Pounds","168.70"
"2018-04-02 07:11:00","Percent Fat","5.51"
"2018-04-03 07:10:00","Weight Pounds","170.09"
"2018-04-03 07:10:00","Percent Fat","6.23"
"2018-04-04 07:30:00","Weight Pounds","171.14"
"2018-04-04 07:30:00","Percent Fat","6.48"
"2018-04-04 15:50:00","Percent Fat","5.78"
"2018-04-04 15:50:00","Weight Pounds","168.70"
"2018-04-05 07:08:00","Weight Pounds","169.70"
"2018-04-05 07:08:00","Percent Fat","5.92"
"2018-04-06 07:12:00","Percent Fat","6.44"
"2018-04-06 07:12:00","Weight Pounds","169.81"
"2018-04-07 08:10:00","Percent Fat","6.01"
"2018-04-07 08:10:00","Weight Pounds","170.10"
"2018-04-07 17:11:00","Weight Pounds","168.34"
"2018-04-07 17:11:00","Percent Fat","5.30"
"2018-04-08 07:16:00","Percent Fat","5.67"
"2018-04-08 07:16:00","Weight Pounds","168.02"
"2018-04-08 15:55:00","Weight Pounds","165.53"
"2018-04-08 15:55:00","Percent Fat","4.75"
"2018-04-09 07:03:00","Percent Fat","5.51"
"2018-04-09 07:03:00","Weight Pounds","167.70"
"2018-04-10 07:33:00","Percent Fat","5.88"
"2018-04-10 07:33:00","Weight Pounds","167.97"
"2018-04-11 04:22:00","Weight Pounds","169.42"
"2018-04-11 04:22:00","Percent Fat","5.99"
"2018-04-12 06:34:00","Weight Pounds","169.84"
"2018-04-12 06:34:00","Percent Fat","6.09"
"2018-04-13 07:16:00","Weight Pounds","168.17"
"2018-04-13 07:16:00","Percent Fat","5.48"
"2018-04-13 16:01:00","Weight Pounds","167.57"
"2018-04-13 16:01:00","Percent Fat","5.13"
"2018-04-14 05:30:00","Percent Fat","6.19"
"2018-04-14 05:30:00","Weight Pounds","170.29"
"2018-04-15 08:00:00","Percent Fat","6.70"
"2018-04-15 08:00:00","Weight Pounds","171.72"
"2018-04-16 07:45:00","Weight Pounds","170.97"
"2018-04-17 07:39:00","Percent Fat","6.31"
"2018-04-17 07:39:00","Weight Pounds","170.05"
"2018-04-17 19:33:00","Weight Pounds","169.10"
"2018-04-17 19:33:00","Percent Fat","5.66"
"2018-04-18 07:23:00","Weight Pounds","168.73"
"2018-04-18 07:23:00","Percent Fat","5.88"
"2018-04-19 07:08:00","Weight Pounds","167.66"
"2018-04-19 07:08:00","Percent Fat","5.63"
"2018-04-20 07:24:00","Percent Fat","5.77"
"2018-04-20 07:24:00","Weight Pounds","167.86"
"2018-04-21 07:39:00","Weight Pounds","167.66"
"2018-04-21 07:39:00","Percent Fat","5.85"
"2018-04-21 16:22:00","Percent Fat","5.08"
"2018-04-21 16:22:00","Weight Pounds","165.83"
"2018-04-22 05:30:00","Percent Fat","5.54"
"2018-04-22 05:30:00","Weight Pounds","167.09"
"2018-04-22 13:46:00","Weight Pounds","167.19"
"2018-04-22 13:46:00","Percent Fat","5.47"
"2018-04-23 07:22:00","Weight Pounds","169.86"
"2018-04-23 07:22:00","Percent Fat","6.53"
"2018-04-24 07:07:00","Percent Fat","6.71"
"2018-04-24 07:07:00","Weight Pounds","170.42"
"2018-04-25 07:04:00","Weight Pounds","169.50"
"2018-04-25 07:04:00","Percent Fat","6.05"
"2018-04-25 16:12:00","Percent Fat","5.42"
"2018-04-25 16:12:00","Weight Pounds","167.51"
"2018-04-26 07:15:00","Weight Pounds","167.41"
"2018-04-26 07:15:00","Percent Fat","5.62"
"2018-04-27 07:37:00","Percent Fat","6.40"
"2018-04-27 07:37:00","Weight Pounds","169.09"
"2018-04-28 08:03:00","Percent Fat","5.93"
"2018-04-28 08:03:00","Weight Pounds","169.17"
"2018-04-28 15:54:00","Percent Fat","5.00"
"2018-04-28 15:54:00","Weight Pounds","165.69"
"2018-04-29 07:28:00","Percent Fat","5.93"
"2018-04-29 07:28:00","Weight Pounds","168.38"
"2018-04-29 15:08:00","Percent Fat","4.45"
"2018-04-29 15:08:00","Weight Pounds","164.91"
"2018-04-30 07:46:00","Weight Pounds","167.75"
"2018-04-30 07:46:00","Percent Fat","5.65"
"2018-05-01 06:30:00","Weight Pounds","169.09"
"2018-05-01 06:30:00","Percent Fat","5.70"
"2018-05-02 07:28:00","Percent Fat","6.00"
"2018-05-02 07:28:00","Weight Pounds","168.89"
"2018-05-02 16:54:00","Weight Pounds","167.79"
"2018-05-02 16:54:00","Percent Fat","5.23"
"2018-05-03 06:45:00","Weight Pounds","168.74"
"2018-05-03 06:45:00","Percent Fat","5.92"
"2018-05-04 07:20:00","Weight Pounds","167.69"
"2018-05-04 07:20:00","Percent Fat","6.72"
"2018-05-05 06:54:00","Percent Fat","6.33"
"2018-05-05 06:54:00","Weight Pounds","168.84"
"2018-05-05 11:16:00","Percent Fat","5.10"
"2018-05-05 11:16:00","Weight Pounds","166.48"
"2018-05-06 07:14:00","Percent Fat","6.15"
"2018-05-06 07:14:00","Weight Pounds","168.81"
"2018-05-06 13:08:00","Percent Fat","5.18"
"2018-05-06 13:08:00","Weight Pounds","167.37"
"2018-05-07 07:16:00","Weight Pounds","170.10"
"2018-05-07 07:16:00","Percent Fat","6.36"
"2018-05-08 07:26:00","Percent Fat","6.16"
"2018-05-08 07:26:00","Weight Pounds","170.34"
"2018-05-09 06:46:00","Percent Fat","5.91"
"2018-05-09 06:46:00","Weight Pounds","168.50"
"2018-05-10 05:59:00","Weight Pounds","167.36"
"2018-05-10 05:59:00","Percent Fat","5.86"
"2018-05-11 05:49:00","Weight Pounds","168.68"
"2018-05-11 05:49:00","Percent Fat","6.56"
"2018-05-12 06:08:00","Weight Pounds","168.79"
"2018-05-12 06:08:00","Percent Fat","6.20"
"2018-05-13 06:20:00","Weight Pounds","169.79"
"2018-05-13 06:20:00","Percent Fat","6.34"
"2018-05-13 12:41:00","Percent Fat","5.06"
"2018-05-13 12:41:00","Weight Pounds","167.24"
"2018-05-14 07:18:00","Percent Fat","6.38"
"2018-05-14 07:18:00","Weight Pounds","169.60"
"2018-05-15 06:42:00","Weight Pounds","167.66"
"2018-05-15 06:42:00","Percent Fat","5.63"
"2018-05-16 06:13:00","Percent Fat","5.59"
"2018-05-16 06:13:00","Weight Pounds","167.09"
"2018-05-16 08:34:00","Percent Fat","4.80"
"2018-05-16 08:34:00","Weight Pounds","166.30"
"2018-05-17 06:51:00","Weight Pounds","166.50"
"2018-05-17 06:51:00","Percent Fat","5.63"
"2018-05-18 06:29:00","Percent Fat","5.63"
"2018-05-18 06:29:00","Weight Pounds","166.35"
"2018-05-18 08:58:00","Percent Fat","4.70"
"2018-05-18 08:58:00","Weight Pounds","165.24"
"2018-05-19 05:41:00","Weight Pounds","166.58"
"2018-05-19 05:41:00","Percent Fat","5.52"
"2018-05-20 07:29:00","Percent Fat","5.75"
"2018-05-20 07:29:00","Weight Pounds","167.45"
"2018-05-21 07:08:00","Weight Pounds","168.16"
"2018-05-21 07:08:00","Percent Fat","5.87"
"2018-05-22 05:56:00","Weight Pounds","168.42"
"2018-05-22 05:56:00","Percent Fat","6.19"
"2018-05-23 05:55:00","Percent Fat","5.50"
"2018-05-23 05:55:00","Weight Pounds","167.64"
"2018-05-23 09:19:00","Weight Pounds","166.72"
"2018-05-23 09:19:00","Percent Fat","4.99"
"2018-05-24 05:44:00","Weight Pounds","167.38"
"2018-05-24 05:44:00","Percent Fat","5.65"
"2018-05-25 13:46:00","Time In Light Sleep","0.2"
"2018-05-25 13:46:00","Time In Deep Sleep","8.61666666666667"
"2018-05-25 13:46:00","Time Awake","0.0833333333333333"
"2018-05-25 13:46:00","Sleep Hours","8.82"
"2018-05-25 13:46:00","Number Times Woken","0"
"2018-05-26 05:59:00","Weight Pounds","167.08"
"2018-05-26 05:59:00","Percent Fat","5.54"
"2018-05-27 10:47:00","Weight Pounds","168.20"
"2018-05-30 08:40:00","Percent Fat","5.76"
"2018-05-30 08:40:00","Weight Pounds","169.94"
"2018-05-31 06:00:00","Weight Pounds","168.23"
"2018-05-31 06:00:00","Percent Fat","5.81"
"2018-06-01 05:51:00","Percent Fat","5.81"
"2018-06-01 05:51:00","Weight Pounds","166.94"
"2018-06-03 07:22:00","Percent Fat","5.85"
"2018-06-03 07:22:00","Weight Pounds","168.06"
"2018-06-03 17:42:00","Percent Fat","4.81"
"2018-06-03 17:42:00","Weight Pounds","166.48"
"2018-06-04 07:45:00","Percent Fat","5.43"
"2018-06-04 07:45:00","Weight Pounds","167.15"
"2018-06-04 13:39:00","Time In Light Sleep","0.25"
"2018-06-04 13:39:00","Time In Deep Sleep","10.5833333333333"
"2018-06-04 13:39:00","Sleep Hours","10.83"
"2018-06-04 13:39:00","Number Times Woken","0"
"2018-06-05 05:59:00","Percent Fat","5.90"
"2018-06-05 05:59:00","Weight Pounds","168.85"
"2018-06-05 08:48:00","Weight Pounds","167.08"
"2018-06-05 08:48:00","Percent Fat","5.33"
"2018-06-05 11:51:00","Time Awake","0.0833333333333333"
"2018-06-05 11:51:00","Time In Light Sleep","0.2"
"2018-06-05 11:51:00","Time In Deep Sleep","9.76666666666667"
"2018-06-05 11:51:00","Sleep Hours","9.97"
"2018-06-05 11:51:00","Number Times Woken","0"
"2018-06-06 06:28:00","Percent Fat","5.69"
"2018-06-06 06:28:00","Weight Pounds","169.27"
"2018-06-06 09:18:00","Percent Fat","5.75"
"2018-06-06 09:18:00","Weight Pounds","168.35"
"2018-06-06 12:20:00","Time In Deep Sleep","9.06666666666667"
"2018-06-06 12:20:00","Time Awake","0.0833333333333333"
"2018-06-06 12:20:00","Time In Light Sleep","0.2"
"2018-06-06 12:20:00","Number Times Woken","0"
"2018-06-06 12:20:00","Sleep Hours","9.27"
"2018-06-07 05:56:00","Percent Fat","6.00"
"2018-06-07 05:56:00","Weight Pounds","167.79"
"2018-06-07 08:38:00","Percent Fat","4.93"
"2018-06-07 08:38:00","Weight Pounds","166.46"
"2018-06-08 07:16:00","Percent Fat","6.07"
"2018-06-08 07:16:00","Weight Pounds","166.74"
"2018-06-08 13:37:00","Time In Deep Sleep","9"
"2018-06-08 13:37:00","Time In Light Sleep","0.5"
"2018-06-08 13:37:00","Time Awake","0.0833333333333333"
"2018-06-08 13:37:00","Sleep Hours","9.50"
"2018-06-08 13:37:00","Number Times Woken","0"
"2018-06-09 06:18:00","Weight Pounds","167.78"
"2018-06-09 06:18:00","Percent Fat","6.00"
"2018-06-09 12:08:00","Time In Light Sleep","0.2"
"2018-06-09 12:08:00","Time Awake","0.0833333333333333"
"2018-06-09 12:08:00","Time In Deep Sleep","6.75"
"2018-06-09 12:08:00","Number Times Woken","0"
"2018-06-09 12:08:00","Sleep Hours","6.95"
"2018-06-10 12:19:00","Number Times Woken","0"
"2018-06-10 12:19:00","Sleep Hours","9.08"
"2018-06-10 12:19:00","Time Awake","0.0833333333333333"
"2018-06-10 12:19:00","Time In Deep Sleep","8.88333333333333"
"2018-06-10 12:19:00","Time In Light Sleep","0.2"
"2018-06-11 07:24:00","Percent Fat","5.45"
"2018-06-11 07:24:00","Weight Pounds","165.38"
"2018-06-11 13:16:00","Time In Light Sleep","0.2"
"2018-06-11 13:16:00","Time Awake","0.0833333333333333"
"2018-06-11 13:16:00","Time In Deep Sleep","7.75"
"2018-06-11 13:16:00","Sleep Hours","7.95"
"2018-06-11 13:16:00","Number Times Woken","0"
"2018-06-12 06:25:00","Weight Pounds","167.26"
"2018-06-12 06:25:00","Percent Fat","6.49"
"2018-06-12 09:19:00","Percent Fat","5.31"
"2018-06-12 09:19:00","Weight Pounds","166.61"
"2018-06-12 12:15:00","Time In Light Sleep","0.2"
"2018-06-12 12:15:00","Time In Deep Sleep","7.5"
"2018-06-12 12:15:00","Time Awake","0.0833333333333333"
"2018-06-12 12:15:00","Number Times Woken","0"
"2018-06-12 12:15:00","Sleep Hours","7.70"
"2018-06-13 08:01:00","Percent Fat","6.45"
"2018-06-13 08:01:00","Weight Pounds","168.38"
"2018-06-14 06:19:00","Percent Fat","6.35"
"2018-06-14 06:19:00","Weight Pounds","168.14"
"2018-06-14 08:52:00","Percent Fat","5.43"
"2018-06-14 08:52:00","Weight Pounds","166.94"
"2018-06-15 06:13:00","Weight Pounds","168.16"
"2018-06-15 06:13:00","Percent Fat","6.00"
"2018-06-15 09:04:00","Percent Fat","4.79"
"2018-06-15 09:04:00","Weight Pounds","166.07"
"2018-06-16 07:08:00","Percent Fat","5.81"
"2018-06-16 07:08:00","Weight Pounds","168.03"
"2018-06-16 14:13:00","Percent Fat","4.22"
"2018-06-16 14:13:00","Weight Pounds","164.64"
"2018-06-17 06:35:00","Weight Pounds","167.98"
"2018-06-17 06:35:00","Percent Fat","6.09"
"2018-06-18 07:04:00","Weight Pounds","167.99"
"2018-06-18 07:04:00","Percent Fat","5.84"
"2018-06-19 06:06:00","Percent Fat","6.19"
"2018-06-19 06:06:00","Weight Pounds","168.04"
"2018-06-19 08:55:00","Percent Fat","4.86"
"2018-06-19 08:55:00","Weight Pounds","166.52"
"2018-06-20 06:19:00","Weight Pounds","167.74"
"2018-06-20 06:19:00","Percent Fat","5.78"
"2018-06-21 06:31:00","Percent Fat","5.33"
"2018-06-21 06:31:00","Weight Pounds","166.15"
"2018-06-22 06:33:00","Percent Fat","5.43"
"2018-06-22 06:33:00","Weight Pounds","166.78"
"2018-06-23 05:17:00","Weight Pounds","168.72"
"2018-06-23 05:17:00","Percent Fat","6.44"
"2018-06-24 05:21:00","Weight Pounds","168.72"
"2018-06-24 05:21:00","Percent Fat","6.36"
"2018-06-25 06:01:00","Weight Pounds","168.14"
"2018-06-25 06:01:00","Percent Fat","6.01"
"2018-06-26 06:24:00","Percent Fat","5.80"
"2018-06-26 06:24:00","Weight Pounds","167.49"
"2018-06-26 09:03:00","Percent Fat","4.83"
"2018-06-26 09:03:00","Weight Pounds","166.22"
"2018-06-27 06:08:00","Weight Pounds","167.73"
"2018-06-27 06:08:00","Percent Fat","6.09"
"2018-06-27 08:30:00","Weight Pounds","166.32"
"2018-06-28 06:36:00","Weight Pounds","166.67"
"2018-06-28 06:36:00","Percent Fat","5.87"
"2018-06-29 07:37:00","Weight Pounds","167.78"
"2018-06-29 07:37:00","Percent Fat","5.70"
"2018-06-30 07:52:00","Weight Pounds","169.39"
"2018-06-30 07:52:00","Percent Fat","6.25"
"2018-07-01 12:49:00","Weight Pounds","164.31"
"2018-07-01 12:49:00","Percent Fat","4.62"
