"Timestamp","Type","Value"
"2019-02-19 17:01:00","Percent Fat","7.20"
"2019-02-20 06:11:00","Percent Fat","5.79"
"2019-02-20 06:11:00","Weight Pounds","169.10"
"2019-02-20 16:26:00","Weight Pounds","167.66"
"2019-02-20 16:26:00","Percent Fat","6.67"
"2019-02-21 07:03:00","Percent Fat","5.86"
"2019-02-21 07:03:00","Weight Pounds","170.57"
"2019-02-22 06:04:00","Weight Pounds","171.62"
"2019-02-22 06:04:00","Percent Fat","4.65"
"2019-02-22 09:01:00","Weight Pounds","170.43"
"2019-02-23 06:21:00","Weight Pounds","171.21"
"2019-02-23 06:21:00","Percent Fat","5.10"
"2019-02-23 17:12:00","Percent Fat","7.48"
"2019-02-23 17:12:00","Weight Pounds","167.78"
"2019-02-24 06:26:00","Weight Pounds","170.10"
"2019-02-24 06:26:00","Percent Fat","5.48"
"2019-02-24 17:09:00","Percent Fat","7.45"
"2019-02-24 17:09:00","Weight Pounds","167.49"
"2019-02-25 06:29:00","Weight Pounds","170.63"
"2019-02-25 06:29:00","Percent Fat","5.47"
"2019-02-26 07:13:00","Percent Fat","5.21"
"2019-02-26 07:13:00","Weight Pounds","171.52"
"2019-02-27 06:14:00","Weight Pounds","170.30"
"2019-02-27 06:14:00","Percent Fat","5.66"
"2019-02-28 16:10:00","Percent Fat","7.68"
"2019-02-28 16:10:00","Weight Pounds","169.83"
"2019-03-01 06:56:00","Weight Pounds","171.40"
"2019-03-01 06:56:00","Percent Fat","5.93"
"2019-03-02 08:09:00","Percent Fat","5.42"
"2019-03-02 08:09:00","Weight Pounds","170.43"
"2019-03-02 17:45:00","Weight Pounds","169.36"
"2019-03-03 07:21:00","Weight Pounds","170.58"
"2019-03-03 07:21:00","Percent Fat","5.45"
"2019-03-03 16:43:00","Percent Fat","7.11"
"2019-03-03 16:43:00","Weight Pounds","170.60"
"2019-03-06 07:07:00","Weight Pounds","170.96"
"2019-03-06 07:07:00","Percent Fat","5.80"
"2019-03-07 06:26:00","Percent Fat","5.90"
"2019-03-07 06:26:00","Weight Pounds","171.56"
"2019-03-07 17:49:00","Weight Pounds","171.78"
"2019-03-07 17:49:00","Percent Fat","6.48"
"2019-03-09 06:04:00","Percent Fat","5.70"
"2019-03-09 06:04:00","Weight Pounds","170.92"
"2019-03-09 18:18:00","Weight Pounds","168.19"
"2019-03-09 18:18:00","Percent Fat","7.85"
"2019-03-10 07:15:00","Percent Fat","5.31"
"2019-03-10 07:15:00","Weight Pounds","170.12"
"2019-03-10 17:38:00","Weight Pounds","168.40"
"2019-03-10 17:38:00","Percent Fat","7.76"
"2019-03-11 08:10:00","Percent Fat","4.64"
"2019-03-11 08:10:00","Weight Pounds","170.98"
"2019-03-12 07:30:00","Weight Pounds","170.24"
"2019-03-12 07:30:00","Percent Fat","5.28"
"2019-03-13 07:20:00","Percent Fat","5.36"
"2019-03-13 07:20:00","Weight Pounds","168.35"
"2019-03-13 17:54:00","Weight Pounds","166.86"
"2019-03-13 17:54:00","Percent Fat","6.61"
"2019-03-14 06:11:00","Percent Fat","5.23"
"2019-03-14 06:11:00","Weight Pounds","167.01"
"2019-03-14 12:16:00","Weight Pounds","167.49"
"2019-03-14 12:16:00","Percent Fat","7.07"
"2019-03-15 07:30:00","Percent Fat","5.01"
"2019-03-15 07:30:00","Weight Pounds","166.45"
"2019-03-16 06:30:00","Weight Pounds","168.31"
"2019-03-16 06:30:00","Percent Fat","5.17"
"2019-03-16 16:11:00","Percent Fat","7.74"
"2019-03-16 16:11:00","Weight Pounds","166.70"
"2019-03-17 06:12:00","Weight Pounds","170.30"
"2019-03-17 06:12:00","Percent Fat","4.96"
"2019-03-18 05:42:00","Percent Fat","4.65"
"2019-03-18 05:42:00","Weight Pounds","168.91"
"2019-03-19 06:28:00","Weight Pounds","168.59"
"2019-03-19 06:28:00","Percent Fat","4.71"
"2019-03-20 06:15:00","Percent Fat","4.87"
"2019-03-20 06:15:00","Weight Pounds","167.14"
"2019-03-21 06:35:00","Weight Pounds","169.65"
"2019-03-21 06:35:00","Percent Fat","5.29"
"2019-03-22 06:43:00","Percent Fat","4.73"
"2019-03-22 06:43:00","Weight Pounds","170.72"
"2019-03-22 17:05:00","Weight Pounds","169.71"
"2019-03-22 17:05:00","Percent Fat","5.74"
"2019-03-23 07:02:00","Percent Fat","4.48"
"2019-03-23 07:02:00","Weight Pounds","169.34"
"2019-03-24 17:59:00","Weight Pounds","169.65"
"2019-03-25 06:56:00","Weight Pounds","170.81"
"2019-03-26 07:16:00","Weight Pounds","168.33"
"2019-03-26 07:16:00","Percent Fat","4.74"
"2019-03-27 07:19:00","Percent Fat","5.95"
"2019-03-27 07:19:00","Weight Pounds","167.52"
"2019-03-28 07:29:00","Weight Pounds","167.51"
"2019-03-28 07:29:00","Percent Fat","5.76"
"2019-03-29 06:55:00","Percent Fat","4.82"
"2019-03-29 06:55:00","Weight Pounds","165.62"
"2019-03-30 06:31:00","Weight Pounds","166.74"
"2019-03-30 06:31:00","Percent Fat","4.56"
"2019-03-31 06:39:00","Percent Fat","5.29"
"2019-03-31 06:39:00","Weight Pounds","166.72"
"2019-03-31 17:10:00","Weight Pounds","163.14"
"2019-03-31 17:10:00","Percent Fat","6.46"
"2019-04-01 06:22:00","Percent Fat","4.91"
"2019-04-01 06:22:00","Weight Pounds","165.82"
"2019-04-02 06:34:00","Weight Pounds","164.54"
"2019-04-02 06:34:00","Percent Fat","4.62"
"2019-04-03 09:28:16","Weight Pounds","165.60"
"2019-04-03 15:26:00","Percent Fat","4.74"
"2019-04-03 15:26:00","Weight Pounds","164.67"
"2019-04-04 07:25:00","Weight Pounds","167.63"
"2019-04-04 07:25:00","Percent Fat","4.88"
"2019-04-04 15:37:00","Percent Fat","5.37"
"2019-04-04 15:37:00","Weight Pounds","165.97"
"2019-04-05 07:29:00","Weight Pounds","168.12"
"2019-04-05 07:29:00","Percent Fat","3.91"
"2019-04-05 16:02:00","Percent Fat","4.45"
"2019-04-05 16:02:00","Weight Pounds","165.64"
"2019-04-06 07:30:00","Weight Pounds","166.54"
"2019-04-06 07:30:00","Percent Fat","5.76"
"2019-04-07 16:38:00","Percent Fat","3.24"
"2019-04-07 16:38:00","Weight Pounds","165.80"
"2019-04-09 06:58:00","Weight Pounds","166.18"
"2019-04-09 06:58:00","Percent Fat","3.75"
"2019-04-09 17:55:00","Percent Fat","3.00"
"2019-04-09 17:55:00","Weight Pounds","164.83"
"2019-04-10 06:36:00","Weight Pounds","164.91"
"2019-04-10 06:36:00","Percent Fat","4.37"
"2019-04-10 16:48:00","Percent Fat","5.62"
"2019-04-10 16:48:00","Weight Pounds","162.90"
"2019-04-11 06:57:00","Weight Pounds","164.83"
"2019-04-11 06:57:00","Percent Fat","4.35"
"2019-04-11 15:39:00","Percent Fat","5.37"
"2019-04-11 15:39:00","Weight Pounds","163.06"
"2019-04-12 07:54:00","Weight Pounds","164.02"
"2019-04-12 07:54:00","Percent Fat","4.46"
"2019-04-12 18:10:00","Percent Fat","6.38"
"2019-04-12 18:10:00","Weight Pounds","162.98"
"2019-04-13 07:07:00","Weight Pounds","163.86"
"2019-04-13 07:07:00","Percent Fat","3.93"
"2019-04-14 16:39:00","Weight Pounds","162.34"
"2019-04-15 06:53:00","Weight Pounds","164.70"
"2019-04-15 06:53:00","Percent Fat","3.68"
"2019-04-15 17:42:00","Percent Fat","2.99"
"2019-04-15 17:42:00","Weight Pounds","163.58"
"2019-04-16 07:00:00","Weight Pounds","163.89"
"2019-04-16 07:00:00","Percent Fat","3.89"
"2019-04-17 06:15:00","Percent Fat","3.65"
"2019-04-17 06:15:00","Weight Pounds","163.18"
"2019-04-18 06:41:00","Weight Pounds","164.09"
"2019-04-18 06:41:00","Percent Fat","3.80"
"2019-04-19 05:42:00","Percent Fat","3.79"
"2019-04-19 05:42:00","Weight Pounds","163.90"
"2019-04-19 17:47:00","Weight Pounds","162.19"
"2019-04-19 17:47:00","Percent Fat","4.13"
"2019-04-20 06:08:00","Percent Fat","4.21"
"2019-04-20 06:08:00","Weight Pounds","162.88"
"2019-04-20 18:15:00","Weight Pounds","159.63"
"2019-04-20 18:15:00","Percent Fat","4.16"
"2019-04-21 06:25:00","Percent Fat","3.86"
"2019-04-21 06:25:00","Weight Pounds","163.95"
"2019-04-22 06:08:00","Weight Pounds","164.94"
"2019-04-22 06:08:00","Percent Fat","3.49"
"2019-04-23 06:50:00","Weight Pounds","165.71"
"2019-04-23 18:08:00","Weight Pounds","163.74"
"2019-04-23 18:08:00","Percent Fat","3.85"
"2019-04-24 06:07:00","Percent Fat","3.00"
"2019-04-24 06:07:00","Weight Pounds","164.12"
"2019-04-24 17:56:00","Weight Pounds","161.86"
"2019-04-24 17:56:00","Percent Fat","3.00"
"2019-04-25 06:24:00","Percent Fat","3.93"
"2019-04-25 06:24:00","Weight Pounds","163.87"
"2019-04-25 13:24:00","Weight Pounds","164.61"
"2019-04-25 13:24:00","Percent Fat","4.85"
"2019-04-26 06:28:00","Percent Fat","3.55"
"2019-04-26 06:28:00","Weight Pounds","164.47"
"2019-04-26 17:36:00","Weight Pounds","164.32"
"2019-04-26 17:36:00","Percent Fat","3.57"
"2019-04-27 08:55:00","Percent Fat","12.36"
"2019-04-27 08:55:00","Weight Pounds","163.55"
"2019-04-28 07:30:00","Weight Pounds","164.57"
"2019-04-28 07:30:00","Percent Fat","11.01"
"2019-04-28 15:52:00","Percent Fat","10.62"
"2019-04-28 15:52:00","Weight Pounds","162.60"
"2019-04-29 07:29:00","Weight Pounds","165.78"
"2019-04-29 07:29:00","Percent Fat","11.29"
"2019-04-29 17:29:00","Percent Fat","10.45"
"2019-04-29 17:29:00","Weight Pounds","164.50"
"2019-04-30 06:53:00","Weight Pounds","165.55"
"2019-04-30 06:53:00","Percent Fat","11.45"
"2019-04-30 18:15:00","Weight Pounds","163.31"
"2019-05-01 06:44:00","Weight Pounds","165.19"
"2019-05-01 06:44:00","Percent Fat","11.30"
"2019-05-01 15:08:00","Percent Fat","11.27"
"2019-05-01 15:08:00","Weight Pounds","164.13"
"2019-05-02 00:00:00","Weight Pounds","166.60"
"2019-05-02 13:24:00","Percent Fat","10.61"
"2019-05-02 13:24:00","Weight Pounds","164.02"
"2019-05-03 06:29:00","Weight Pounds","166.90"
"2019-05-03 06:29:00","Percent Fat","12.24"
"2019-05-03 11:21:00","Weight Pounds","164.29"
"2019-05-04 07:32:00","Weight Pounds","165.99"
"2019-05-04 18:25:00","Weight Pounds","165.15"
"2019-05-05 05:41:00","Weight Pounds","166.76"
"2019-05-05 05:41:00","Percent Fat","11.69"
"2019-05-05 14:55:00","Percent Fat","11.21"
"2019-05-05 14:55:00","Weight Pounds","162.51"
"2019-05-06 08:06:00","Weight Pounds","165.45"
"2019-05-06 08:06:00","Percent Fat","10.77"
"2019-05-07 00:00:00","Weight Pounds","168.30"
"2019-05-07 08:57:00","Percent Fat","11.41"
"2019-05-07 08:57:00","Weight Pounds","166.60"
"2019-05-08 06:06:00","Weight Pounds","167.72"
"2019-05-08 06:06:00","Percent Fat","11.17"
"2019-05-09 06:50:00","Percent Fat","11.14"
"2019-05-09 06:50:00","Weight Pounds","167.06"
"2019-05-09 17:11:00","Weight Pounds","163.31"
"2019-05-09 17:11:00","Percent Fat","11.73"
"2019-05-10 05:32:00","Percent Fat","11.57"
"2019-05-10 05:32:00","Weight Pounds","166.31"
"2019-05-10 18:10:00","Weight Pounds","164.46"
"2019-05-11 06:30:00","Weight Pounds","167.99"
"2019-05-11 06:30:00","Percent Fat","11.35"
"2019-05-11 15:47:00","Percent Fat","12.07"
"2019-05-11 15:47:00","Weight Pounds","165.78"
"2019-05-12 06:30:00","Weight Pounds","168.33"
"2019-05-12 06:30:00","Percent Fat","11.50"
"2019-05-13 05:52:00","Percent Fat","11.20"
"2019-05-13 05:52:00","Weight Pounds","167.48"
"2019-05-14 06:25:00","Weight Pounds","167.23"
"2019-05-14 06:25:00","Percent Fat","11.40"
"2019-05-15 05:57:00","Percent Fat","11.37"
"2019-05-15 05:57:00","Weight Pounds","166.51"
"2019-05-16 10:38:41","Weight Pounds","168.00"
"2019-05-16 17:33:00","Percent Fat","11.75"
"2019-05-16 17:33:00","Weight Pounds","165.18"
"2019-05-17 05:28:00","Weight Pounds","166.33"
"2019-05-17 05:28:00","Percent Fat","11.73"
"2019-05-18 05:11:00","Percent Fat","11.60"
"2019-05-18 05:11:00","Weight Pounds","168.30"
"2019-05-19 07:04:00","Weight Pounds","168.51"
"2019-05-19 07:04:00","Percent Fat","10.91"
"2019-05-20 05:34:00","Percent Fat","10.78"
"2019-05-20 05:34:00","Weight Pounds","168.49"
"2019-05-20 07:21:00","Weight Pounds","166.68"
"2019-05-21 06:19:00","Weight Pounds","167.77"
"2019-05-21 06:19:00","Percent Fat","11.96"
"2019-05-22 05:41:00","Percent Fat","11.50"
"2019-05-22 05:41:00","Weight Pounds","167.38"
"2019-05-22 14:43:00","Weight Pounds","163.56"
"2019-05-22 14:43:00","Percent Fat","10.07"
"2019-05-23 04:07:00","Percent Fat","11.84"
"2019-05-23 04:07:00","Weight Pounds","166.29"
"2019-05-23 07:30:00","Weight Pounds","164.24"
"2019-05-24 04:08:00","Weight Pounds","166.16"
"2019-05-24 08:00:00","Weight Pounds","165.74"
"2019-05-25 00:00:00","Weight Pounds","169.50"
"2019-05-25 08:31:00","Percent Fat","10.90"
"2019-05-25 08:31:00","Weight Pounds","166.02"
"2019-05-26 00:00:00","Weight Pounds","170.80"
"2019-05-26 16:30:00","Weight Pounds","166.20"
"2019-05-27 00:00:00","Weight Pounds","170.10"
"2019-05-28 00:00:00","Weight Pounds","168.10"
"2019-05-29 00:00:00","Weight Pounds","169.30"
"2019-05-30 00:00:00","Weight Pounds","168.50"
"2019-05-31 00:00:00","Weight Pounds","169.10"
"2019-06-01 07:31:00","Percent Fat","11.45"
"2019-06-01 07:31:00","Weight Pounds","168.11"
"2019-06-01 16:12:00","Weight Pounds","167.26"
"2019-06-01 16:12:00","Percent Fat","12.15"
"2019-06-02 06:13:00","Percent Fat","11.78"
"2019-06-02 06:13:00","Weight Pounds","168.44"
"2019-06-02 12:49:00","Weight Pounds","167.96"
"2019-06-03 00:00:00","Weight Pounds","171.50"
"2019-06-04 06:37:00","Percent Fat","11.24"
"2019-06-04 06:37:00","Weight Pounds","168.27"
"2019-06-05 06:43:50","Weight Pounds","169.30"
"2019-06-06 05:29:00","Percent Fat","11.87"
"2019-06-06 05:29:00","Weight Pounds","168.26"
"2019-06-06 09:24:00","Weight Pounds","166.01"
"2019-06-07 05:05:00","Weight Pounds","169.36"
"2019-06-07 05:05:00","Percent Fat","12.04"
"2019-06-07 16:57:00","Weight Pounds","167.76"
"2019-06-08 05:34:00","Weight Pounds","167.73"
"2019-06-08 12:36:00","Weight Pounds","165.67"
"2019-06-08 12:36:00","Percent Fat","12.00"
"2019-06-09 06:30:00","Weight Pounds","167.26"
"2019-06-09 16:00:00","Weight Pounds","165.61"
"2019-06-10 06:28:00","Weight Pounds","166.80"
"2019-06-10 06:28:00","Percent Fat","11.37"
"2019-06-11 07:01:00","Percent Fat","11.32"
"2019-06-11 07:01:00","Weight Pounds","166.47"
"2019-06-12 07:59:00","Weight Pounds","165.99"
"2019-06-12 11:52:00","Weight Pounds","166.88"
"2019-06-13 05:36:00","Weight Pounds","167.82"
"2019-06-13 09:48:00","Weight Pounds","167.32"
"2019-06-13 09:48:00","Percent Fat","11.95"
"2019-06-14 09:45:00","Weight Pounds","167.05"
"2019-06-15 08:26:00","Weight Pounds","167.99"
"2019-06-15 08:26:00","Percent Fat","11.75"
"2019-06-15 14:41:00","Weight Pounds","168.45"
"2019-06-16 07:30:00","Weight Pounds","166.37"
"2019-06-16 07:30:00","Percent Fat","11.66"
"2019-06-16 17:15:00","Weight Pounds","165.25"
"2019-06-17 06:37:00","Weight Pounds","166.95"
"2019-06-17 06:37:00","Percent Fat","11.81"
"2019-06-17 12:16:00","Weight Pounds","166.26"
"2019-06-18 08:38:00","Weight Pounds","166.85"
"2019-06-18 08:38:00","Percent Fat","10.91"
"2019-06-19 07:26:00","Percent Fat","11.51"
"2019-06-19 07:26:00","Weight Pounds","167.41"
"2019-06-19 19:02:00","Weight Pounds","165.00"
"2019-06-20 07:13:00","Weight Pounds","167.52"
"2019-06-21 05:29:00","Weight Pounds","167.43"
"2019-06-21 08:39:00","Weight Pounds","166.50"
"2019-06-22 08:56:00","Weight Pounds","168.81"
"2019-06-23 16:45:00","Weight Pounds","165.84"
"2019-06-24 08:39:00","Weight Pounds","167.30"
"2019-06-25 06:50:00","Weight Pounds","168.24"
"2019-06-26 05:35:00","Weight Pounds","166.66"
"2019-06-26 05:35:00","Percent Fat","12.22"
"2019-06-27 06:57:00","Weight Pounds","168.83"
"2019-06-27 18:22:00","Weight Pounds","164.64"
"2019-06-28 06:20:00","Weight Pounds","167.17"
"2019-06-29 05:33:00","Weight Pounds","167.04"
"2019-06-29 05:33:00","Percent Fat","11.80"
"2019-06-29 12:30:00","Weight Pounds","164.33"
"2019-06-30 15:20:00","Weight Pounds","165.40"
"2019-07-01 06:43:00","Weight Pounds","168.43"
"2019-07-02 07:31:39","Weight Pounds","168.40"
"2019-07-03 15:16:00","Weight Pounds","164.58"
"2019-07-05 06:16:00","Weight Pounds","168.55"
"2019-07-06 08:06:00","Weight Pounds","167.71"
"2019-07-06 08:06:00","Percent Fat","11.06"
"2019-07-06 18:28:00","Weight Pounds","167.15"
"2019-07-07 07:07:00","Weight Pounds","168.52"
"2019-07-07 07:07:00","Percent Fat","11.90"
"2019-07-07 18:35:00","Weight Pounds","163.21"
"2019-07-08 06:17:00","Weight Pounds","167.00"
"2019-07-08 06:17:00","Percent Fat","11.92"
"2019-07-09 07:26:00","Percent Fat","11.50"
"2019-07-09 07:26:00","Weight Pounds","167.70"
"2019-07-09 18:54:00","Weight Pounds","165.61"
"2019-07-10 06:25:00","Weight Pounds","166.40"
"2019-07-10 06:25:00","Percent Fat","11.74"
"2019-07-10 17:56:00","Percent Fat","11.74"
"2019-07-10 17:56:00","Weight Pounds","164.78"
"2019-07-11 05:55:00","Weight Pounds","165.79"
"2019-07-11 05:55:00","Percent Fat","11.93"
"2019-07-11 08:54:00","Percent Fat","12.51"
"2019-07-11 08:54:00","Weight Pounds","163.75"
"2019-07-12 06:03:00","Weight Pounds","166.76"
"2019-07-12 06:03:00","Percent Fat","11.55"
"2019-07-12 09:18:00","Percent Fat","11.62"
"2019-07-12 09:18:00","Weight Pounds","164.28"
"2019-07-13 05:50:00","Weight Pounds","167.04"
"2019-07-13 05:50:00","Percent Fat","11.56"
"2019-07-13 08:35:00","Percent Fat","8.04"
"2019-07-13 08:35:00","Weight Pounds","166.26"
"2019-07-14 07:00:00","Weight Pounds","166.50"
"2019-07-15 08:47:54","Weight Pounds","166.40"
"2019-07-16 08:59:00","Weight Pounds","167.87"
"2019-07-16 19:53:00","Weight Pounds","165.08"
"2019-07-16 19:53:00","Percent Fat","10.43"
"2019-07-17 08:12:00","Percent Fat","11.64"
"2019-07-17 08:12:00","Weight Pounds","166.25"
"2019-07-17 17:44:00","Weight Pounds","165.01"
"2019-07-17 17:44:00","Percent Fat","10.96"
"2019-07-18 08:45:00","Percent Fat","11.48"
"2019-07-18 08:45:00","Weight Pounds","166.09"
"2019-07-18 18:17:00","Weight Pounds","162.55"
"2019-07-18 18:17:00","Percent Fat","10.14"
"2019-07-19 06:10:00","Percent Fat","11.79"
"2019-07-19 06:10:00","Weight Pounds","165.14"
"2019-07-19 17:37:00","Weight Pounds","162.37"
"2019-07-19 17:37:00","Percent Fat","10.18"
"2019-07-20 07:39:00","Percent Fat","11.66"
"2019-07-20 07:39:00","Weight Pounds","165.90"
"2019-07-20 18:41:00","Weight Pounds","163.78"
"2019-07-20 18:41:00","Percent Fat","13.56"
"2019-07-21 08:37:00","Percent Fat","12.14"
"2019-07-21 08:37:00","Weight Pounds","167.12"
"2019-07-21 19:20:00","Weight Pounds","164.58"
"2019-07-21 19:20:00","Percent Fat","10.88"
"2019-07-24 17:48:00","Percent Fat","11.30"
"2019-07-24 17:48:00","Weight Pounds","163.04"
"2019-07-25 06:02:00","Weight Pounds","164.53"
"2019-07-25 06:02:00","Percent Fat","11.60"
"2019-07-25 17:51:00","Percent Fat","11.44"
"2019-07-25 17:51:00","Weight Pounds","163.79"
"2019-07-26 07:04:20","Weight Pounds","166.80"
"2019-07-27 06:39:00","Percent Fat","11.65"
"2019-07-27 06:39:00","Weight Pounds","165.55"
"2019-07-31 18:19:00","Weight Pounds","165.30"
"2019-07-31 18:19:00","Percent Fat","11.59"
"2019-08-01 16:11:00","Percent Fat","11.39"
"2019-08-01 16:11:00","Weight Pounds","162.78"
"2019-08-02 09:01:00","Weight Pounds","164.92"
"2019-08-02 09:01:00","Percent Fat","12.47"
"2019-08-03 11:08:00","Percent Fat","11.16"
"2019-08-03 11:08:00","Weight Pounds","165.00"
"2019-08-06 16:51:00","Weight Pounds","164.04"
"2019-08-06 16:51:00","Percent Fat","10.83"
"2019-08-07 06:45:00","Percent Fat","12.29"
"2019-08-07 06:45:00","Weight Pounds","166.06"
"2019-08-08 06:46:00","Weight Pounds","166.29"
"2019-08-08 06:46:00","Percent Fat","12.02"
"2019-08-08 16:34:00","Percent Fat","10.46"
"2019-08-08 16:34:00","Weight Pounds","165.32"
"2019-08-09 18:10:00","Weight Pounds","163.75"
"2019-08-09 18:10:00","Percent Fat","10.04"
"2019-08-10 08:07:00","Percent Fat","11.11"
"2019-08-10 08:07:00","Weight Pounds","166.43"
"2019-08-10 17:54:00","Weight Pounds","163.61"
"2019-08-10 17:54:00","Percent Fat","10.44"
"2019-08-13 18:38:00","Weight Pounds","165.95"
"2019-08-15 14:18:00","Weight Pounds","166.06"
"2019-08-15 14:18:00","Percent Fat","10.77"
"2019-08-16 12:29:57","Weight Pounds","166.80"
"2019-08-17 05:53:00","Percent Fat","12.35"
"2019-08-17 05:53:00","Weight Pounds","167.21"
"2019-08-17 11:17:00","Weight Pounds","164.42"
"2019-08-17 11:17:00","Percent Fat","12.11"
"2019-08-18 09:20:00","Weight Pounds","167.94"
"2019-08-18 14:47:00","Weight Pounds","165.12"
"2019-08-18 14:47:00","Percent Fat","10.60"
"2019-08-19 18:25:00","Weight Pounds","168.14"
"2019-08-20 18:35:00","Weight Pounds","166.99"
"2019-08-20 18:35:00","Percent Fat","11.01"
"2019-08-22 11:03:00","Percent Fat","11.48"
"2019-08-22 11:03:00","Weight Pounds","167.31"
"2019-08-23 13:15:00","Weight Pounds","165.28"
"2019-08-23 13:15:00","Percent Fat","11.12"
"2019-08-27 05:00:00","Weight Pounds","168.50"
"2019-08-27 08:43:00","Percent Fat","12.69"
"2019-08-27 08:43:00","Weight Pounds","167.32"
"2019-08-28 07:01:00","Weight Pounds","167.85"
"2019-08-28 07:01:00","Percent Fat","11.83"
"2019-08-28 18:17:00","Percent Fat","11.25"
"2019-08-28 18:17:00","Weight Pounds","165.05"
"2019-08-29 06:49:00","Weight Pounds","167.30"
